dataset,cap,model,seed,method,warmup,cepochs_cfg,ep_max,ep_rows,lr,lr_c,K,taken,n_pos,N,count_raw,count_adj,AP,ccF1adj,ccF1eq,macroEq,tp_at_K,scorefp,path
octmnist,L60_G60,RegNetY400MF,4,tralo_bounded,50,300,57.0,5.0,0.0001,5e-06,150,149,250,1000,131,149,0.7661724440452945,0.5964912280701754,0.5964912280701754,0.765387502157361,119,7c3da2793308,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_4
octmnist,L60_G60,RegNetY400MF,3,tralo_bounded,50,300,68.0,7.0,0.0001,5e-06,150,149,250,1000,139,149,0.7100746641026369,0.5413533834586466,0.5413533834586466,0.7301451348614103,108,81fcbe359870,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_3
octmnist,L60_G60,RegNetY400MF,1,tralo_bounded,50,300,74.0,9.0,0.0001,5e-06,150,149,250,1000,136,149,0.7669498523712895,0.6466165413533834,0.6466165413533834,0.7890117636962315,129,5109f5c21625,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_1
octmnist,L60_G60,RegNetY400MF,2,tralo_bounded,50,300,67.0,7.0,0.0001,5e-06,150,149,250,1000,136,149,0.7301521395696525,0.556390977443609,0.556390977443609,0.7416752939607321,111,8169ed5027e3,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_2
octmnist,L60_G60,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,150,149,250,1000,123,149,0.7179991408387577,0.581453634085213,0.581453634085213,0.7551246272983643,116,18b4acb80ee4,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_4
octmnist,L60_G60,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,150,149,250,1000,147,149,0.7384960036124681,0.606516290726817,0.606516290726817,0.7778639946062814,121,2b99d657311d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_3
octmnist,L60_G60,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,150,149,250,1000,186,149,0.6568783659678977,0.5263157894736842,0.5263157894736842,0.7019502812540467,105,fcae47b6b191,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_1
octmnist,L60_G60,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,150,149,250,1000,142,149,0.7767504441652759,0.6416040100250626,0.6416040100250626,0.7668066353893616,128,e677f516d47d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_2
octmnist,L90_G90,RegNetY400MF,4,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,150,225,0.7701746855119731,0.6947368421052632,0.6947368421052632,0.7943124901244001,165,349e447fa4d1,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_4
octmnist,L90_G90,RegNetY400MF,3,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,173,225,0.7120257183401463,0.6652631578947369,0.6652631578947369,0.7707832505244508,158,78611548f7e0,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_3
octmnist,L90_G90,RegNetY400MF,1,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,178,225,0.7586747856525078,0.6694736842105263,0.6694736842105263,0.7891219709571623,159,8e8e3b3437a6,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_1
octmnist,L90_G90,RegNetY400MF,2,hounie_rcl,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,158,225,0.7330379231212593,0.6568421052631579,0.6568421052631579,0.7771022247208345,156,923b375a72ac,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_2
octmnist,L90_G90,RegNetY400MF,4,tralo,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,186,225,0.779943096911813,0.6989473684210527,0.6989473684210527,0.7952914866185026,166,7f746885bf0e,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_4
octmnist,L90_G90,RegNetY400MF,3,tralo,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,180,225,0.7142230668346894,0.6652631578947369,0.6652631578947369,0.772110758214157,158,8b9ed9df0e34,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_3
octmnist,L90_G90,RegNetY400MF,1,tralo,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,179,225,0.7566307249794757,0.6652631578947369,0.6652631578947369,0.7870445538706108,158,2db1b7a76647,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_1
octmnist,L90_G90,RegNetY400MF,2,tralo,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,162,225,0.7307827730611989,0.6526315789473685,0.6526315789473685,0.7730111982230992,155,ffb081d19e3f,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_2
octmnist,L90_G90,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,225,225,250,1000,123,123,0.7179991408387577,0.5361930294906166,0.6442105263157895,0.7660147242504871,153,18b4acb80ee4,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/danits_lp/seed_4
octmnist,L90_G90,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,225,225,250,1000,147,147,0.7384960036124681,0.5994962216624685,0.6863157894736842,0.7973658485719868,163,2b99d657311d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/danits_lp/seed_3
octmnist,L90_G90,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,225,225,250,1000,186,186,0.6568783659678977,0.5688073394495413,0.5936842105263158,0.7135706508403876,141,fcae47b6b191,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/danits_lp/seed_1
octmnist,L90_G90,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,225,225,250,1000,142,142,0.7767504441652759,0.6173469387755102,0.6947368421052632,0.7784316285939741,165,e677f516d47d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/danits_lp/seed_2
octmnist,L90_G90,RegNetY400MF,4,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,150,225,0.7701746855119731,0.6947368421052632,0.6947368421052632,0.7943124901244001,165,349e447fa4d1,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/fioretto_ldf/seed_4
octmnist,L90_G90,RegNetY400MF,3,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,173,225,0.7120257183401463,0.6652631578947369,0.6652631578947369,0.7707832505244508,158,78611548f7e0,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/fioretto_ldf/seed_3
octmnist,L90_G90,RegNetY400MF,1,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,178,225,0.7586747856525078,0.6694736842105263,0.6694736842105263,0.7891219709571623,159,8e8e3b3437a6,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/fioretto_ldf/seed_1
octmnist,L90_G90,RegNetY400MF,2,fioretto_ldf,50,300,4.0,5.0,0.0001,5e-06,225,225,250,1000,158,225,0.7330379231212593,0.6568421052631579,0.6568421052631579,0.7771022247208345,156,923b375a72ac,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/fioretto_ldf/seed_2
octmnist,L90_G90,RegNetY400MF,4,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,150,225,0.7701746855119731,0.6947368421052632,0.6947368421052632,0.7943124901244001,165,349e447fa4d1,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo_bounded/seed_4
octmnist,L90_G90,RegNetY400MF,3,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,173,225,0.7120257183401463,0.6652631578947369,0.6652631578947369,0.7707832505244508,158,78611548f7e0,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo_bounded/seed_3
octmnist,L90_G90,RegNetY400MF,1,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,178,225,0.7586747856525078,0.6694736842105263,0.6694736842105263,0.7891219709571623,159,8e8e3b3437a6,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo_bounded/seed_1
octmnist,L90_G90,RegNetY400MF,2,tralo_bounded,50,300,54.0,4.0,0.0001,5e-06,225,225,250,1000,158,225,0.7330379231212593,0.6568421052631579,0.6568421052631579,0.7771022247208345,156,923b375a72ac,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo_bounded/seed_2
octmnist,L90_G90,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,225,225,250,1000,123,225,0.7179991408387577,0.6442105263157895,0.6442105263157895,0.7660147242504871,153,18b4acb80ee4,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/heuristic/seed_4
octmnist,L90_G90,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,225,225,250,1000,147,225,0.7384960036124681,0.6863157894736842,0.6863157894736842,0.7973658485719868,163,2b99d657311d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/heuristic/seed_3
octmnist,L90_G90,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,225,225,250,1000,186,225,0.6568783659678977,0.5936842105263158,0.5936842105263158,0.7135706508403876,141,fcae47b6b191,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/heuristic/seed_1
octmnist,L90_G90,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,225,225,250,1000,142,225,0.7767504441652759,0.6947368421052632,0.6947368421052632,0.7784316285939741,165,e677f516d47d,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/heuristic/seed_2
dermmnist,L20_G20,RegNetY400MF,4,hounie_rcl,50,300,55.0,56.0,0.0001,5e-06,45,45,223,2003,33,45,0.6050278124910166,0.31343283582089554,0.31343283582089554,0.6704497058215654,42,81ead696c355,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/hounie_rcl/seed_4
dermmnist,L20_G20,RegNetY400MF,3,hounie_rcl,50,300,44.0,45.0,0.0001,5e-06,45,45,223,2003,34,45,0.5878306227107477,0.30597014925373134,0.30597014925373134,0.6725350014954973,41,a43bfa58b8d6,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/hounie_rcl/seed_3
dermmnist,L20_G20,RegNetY400MF,1,hounie_rcl,50,300,41.0,42.0,0.0001,5e-06,45,45,223,2003,25,45,0.5491768773933908,0.3208955223880597,0.3208955223880597,0.6924137677450872,43,916692d9f502,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/hounie_rcl/seed_1
dermmnist,L20_G20,RegNetY400MF,2,hounie_rcl,50,300,42.0,43.0,0.0001,5e-06,45,45,223,2003,24,45,0.6052078528657366,0.3208955223880597,0.3208955223880597,0.6887551418857275,43,b45a7854c87e,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/hounie_rcl/seed_2
dermmnist,L20_G20,RegNetY400MF,4,tralo,50,300,75.0,11.0,0.0001,5e-06,45,45,223,2003,43,45,0.6222980478693342,0.3208955223880597,0.3208955223880597,0.6885229938957712,43,a3f70c317ce9,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo/seed_4
dermmnist,L20_G20,RegNetY400MF,3,tralo,50,300,71.0,9.0,0.0001,5e-06,45,45,223,2003,41,45,0.6245354756521015,0.31343283582089554,0.31343283582089554,0.6785172985717353,42,c3d2b30b8327,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo/seed_3
dermmnist,L20_G20,RegNetY400MF,1,tralo,50,300,73.0,10.0,0.0001,5e-06,45,45,223,2003,43,45,0.614661199238358,0.31343283582089554,0.31343283582089554,0.6843040288524459,42,dbdf6bc09398,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo/seed_1
dermmnist,L20_G20,RegNetY400MF,2,tralo,50,300,73.0,10.0,0.0001,5e-06,45,45,223,2003,43,45,0.6434434595264998,0.3208955223880597,0.3208955223880597,0.7028977666707003,43,6d2751d0957f,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo/seed_2
dermmnist,L20_G20,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,45,45,223,2003,197,45,0.7015485772911337,0.3208955223880597,0.3208955223880597,0.6810748338728768,43,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/danits_lp/seed_4
dermmnist,L20_G20,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,45,45,223,2003,174,45,0.6915014341813639,0.31343283582089554,0.31343283582089554,0.6825280360340569,42,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/danits_lp/seed_3
dermmnist,L20_G20,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,45,45,223,2003,152,45,0.7057514318572579,0.30597014925373134,0.30597014925373134,0.6926914303327625,41,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/danits_lp/seed_1
dermmnist,L20_G20,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,45,45,223,2003,180,45,0.6941009292122404,0.3208955223880597,0.3208955223880597,0.6808913573456131,43,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/danits_lp/seed_2
dermmnist,L20_G20,RegNetY400MF,4,fioretto_ldf,50,300,30.0,31.0,0.0001,5e-06,45,45,223,2003,37,45,0.6012362856072048,0.31343283582089554,0.31343283582089554,0.674318104305353,42,8ee5d56826a9,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/fioretto_ldf/seed_4
dermmnist,L20_G20,RegNetY400MF,3,fioretto_ldf,50,300,27.0,28.0,0.0001,5e-06,45,45,223,2003,37,45,0.5887990665135762,0.31343283582089554,0.31343283582089554,0.6694177018624147,42,df87ee5bfaf0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/fioretto_ldf/seed_3
dermmnist,L20_G20,RegNetY400MF,1,fioretto_ldf,50,300,24.0,25.0,0.0001,5e-06,45,45,223,2003,35,45,0.5887800904002647,0.31343283582089554,0.31343283582089554,0.6882208952616102,42,0222b6e82aba,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/fioretto_ldf/seed_1
dermmnist,L20_G20,RegNetY400MF,2,fioretto_ldf,50,300,27.0,28.0,0.0001,5e-06,45,45,223,2003,33,45,0.6183467395336307,0.3208955223880597,0.3208955223880597,0.6951257511285877,43,30fc3faa59ff,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/fioretto_ldf/seed_2
dermmnist,L20_G20,RegNetY400MF,4,tralo_bounded,50,300,71.0,8.0,0.0001,5e-06,45,45,223,2003,36,45,0.6097217125041989,0.3208955223880597,0.3208955223880597,0.6757836352452642,43,a32b0d6e0c21,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo_bounded/seed_4
dermmnist,L20_G20,RegNetY400MF,3,tralo_bounded,50,300,68.0,7.0,0.0001,5e-06,45,45,223,2003,38,45,0.6009721077144347,0.30597014925373134,0.30597014925373134,0.6700204200143034,41,6239415f31e6,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo_bounded/seed_3
dermmnist,L20_G20,RegNetY400MF,1,tralo_bounded,50,300,350.0,61.0,0.0001,5e-06,45,45,223,2003,40,45,0.6008548078527284,0.31343283582089554,0.31343283582089554,0.68802010121399,42,279ba25d9c3a,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo_bounded/seed_1
dermmnist,L20_G20,RegNetY400MF,2,tralo_bounded,50,300,66.0,7.0,0.0001,5e-06,45,45,223,2003,35,45,0.6369890033890999,0.3283582089552239,0.3283582089552239,0.6975818006716573,44,eea56452204f,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/tralo_bounded/seed_2
dermmnist,L20_G20,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,45,45,223,2003,197,45,0.7015485772911337,0.3208955223880597,0.3208955223880597,0.6810748338728768,43,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/heuristic/seed_4
dermmnist,L20_G20,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,45,45,223,2003,174,45,0.6915014341813639,0.31343283582089554,0.31343283582089554,0.6825280360340569,42,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/heuristic/seed_3
dermmnist,L20_G20,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,45,45,223,2003,152,45,0.7057514318572579,0.30597014925373134,0.30597014925373134,0.6926914303327625,41,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/heuristic/seed_1
dermmnist,L20_G20,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,45,45,223,2003,180,45,0.6941009292122404,0.3208955223880597,0.3208955223880597,0.6808913573456131,43,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L20_G20/heuristic/seed_2
dermmnist,L30_G30,RegNetY400MF,4,hounie_rcl,50,300,49.0,50.0,0.0001,5e-06,67,67,223,2003,56,67,0.64316850528261,0.43448275862068964,0.43448275862068964,0.7040364084714464,63,a0fa86e12eee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4
dermmnist,L30_G30,RegNetY400MF,3,hounie_rcl,50,300,41.0,42.0,0.0001,5e-06,67,67,223,2003,45,67,0.627227234840922,0.3931034482758621,0.3931034482758621,0.6865076806954146,57,9c136d5cf23b,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3
dermmnist,L30_G30,RegNetY400MF,1,hounie_rcl,50,300,37.0,38.0,0.0001,5e-06,67,67,223,2003,42,67,0.6099693923583306,0.4,0.4,0.7062046435661384,58,e09c5eddb32d,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_1
dermmnist,L30_G30,RegNetY400MF,2,hounie_rcl,50,300,42.0,43.0,0.0001,5e-06,67,67,223,2003,36,67,0.6355844909243821,0.4413793103448276,0.4413793103448276,0.7165273188527378,64,b7654068550a,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_2
dermmnist,L30_G30,RegNetY400MF,4,tralo,50,300,82.0,15.0,0.0001,5e-06,67,67,223,2003,66,67,0.6555187061354367,0.4413793103448276,0.4413793103448276,0.7098556941239751,64,8c19a48024f1,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo/seed_4
dermmnist,L30_G30,RegNetY400MF,3,tralo,50,300,74.0,11.0,0.0001,5e-06,67,67,223,2003,61,67,0.6343121413772788,0.4,0.4,0.6892103440368781,58,13b317d476f9,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo/seed_3
dermmnist,L30_G30,RegNetY400MF,1,tralo,50,300,71.0,11.0,0.0001,5e-06,67,67,223,2003,66,67,0.646035314363848,0.4206896551724138,0.4206896551724138,0.712230264438862,61,228149785aac,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo/seed_1
dermmnist,L30_G30,RegNetY400MF,2,tralo,50,300,73.0,10.0,0.0001,5e-06,67,67,223,2003,61,67,0.65101739923904,0.43448275862068964,0.43448275862068964,0.7202804994755008,63,fdb29bba1238,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo/seed_2
dermmnist,L30_G30,RegNetY400MF,4,danits_lp,50,300,,,0.0001,5e-06,67,67,223,2003,197,67,0.7015485772911337,0.43448275862068964,0.43448275862068964,0.6991251656470279,63,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_4
dermmnist,L30_G30,RegNetY400MF,3,danits_lp,50,300,,,0.0001,5e-06,67,67,223,2003,174,67,0.6915014341813639,0.4,0.4,0.6968797427775589,58,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_3
dermmnist,L30_G30,RegNetY400MF,1,danits_lp,50,300,,,0.0001,5e-06,67,67,223,2003,152,67,0.7057514318572579,0.42758620689655175,0.42758620689655175,0.7131164019156297,62,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_1
dermmnist,L30_G30,RegNetY400MF,2,danits_lp,50,300,,,0.0001,5e-06,67,67,223,2003,180,67,0.6941009292122404,0.42758620689655175,0.42758620689655175,0.7022958091809205,62,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/danits_lp/seed_2
dermmnist,L30_G30,RegNetY400MF,4,fioretto_ldf,50,300,27.0,28.0,0.0001,5e-06,67,67,223,2003,60,67,0.6483856065840746,0.43448275862068964,0.43448275862068964,0.6927003672310619,63,681ea49547d8,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_4
dermmnist,L30_G30,RegNetY400MF,3,fioretto_ldf,50,300,25.0,26.0,0.0001,5e-06,67,67,223,2003,54,67,0.6357583207810183,0.3931034482758621,0.3931034482758621,0.6911034500888407,57,c14b7bba888f,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_3
dermmnist,L30_G30,RegNetY400MF,1,fioretto_ldf,50,300,23.0,24.0,0.0001,5e-06,67,67,223,2003,48,67,0.622305080444438,0.41379310344827586,0.41379310344827586,0.7093354864132996,60,1c16e8aa62c0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_1
dermmnist,L30_G30,RegNetY400MF,2,fioretto_ldf,50,300,299.0,300.0,0.0001,5e-06,67,67,223,2003,57,67,0.6609176822559765,0.43448275862068964,0.43448275862068964,0.7257466181939377,63,0d83de52ddcc,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/fioretto_ldf/seed_2
dermmnist,L30_G30,RegNetY400MF,4,tralo_bounded,50,300,68.0,7.0,0.0001,5e-06,67,67,223,2003,63,67,0.6521116865391969,0.43448275862068964,0.43448275862068964,0.7004767261554345,63,1dc675740139,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo_bounded/seed_4
dermmnist,L30_G30,RegNetY400MF,3,tralo_bounded,50,300,66.0,7.0,0.0001,5e-06,67,67,223,2003,54,67,0.6423223945034684,0.4,0.4,0.6953626329792534,58,4459a2c5d84b,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo_bounded/seed_3
dermmnist,L30_G30,RegNetY400MF,1,tralo_bounded,50,300,64.0,7.0,0.0001,5e-06,67,67,223,2003,47,67,0.6291980255838614,0.4206896551724138,0.4206896551724138,0.7103733656567293,61,18ede35740d6,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo_bounded/seed_1
dermmnist,L30_G30,RegNetY400MF,2,tralo_bounded,50,300,65.0,7.0,0.0001,5e-06,67,67,223,2003,48,67,0.6541203561327424,0.43448275862068964,0.43448275862068964,0.7166679879143897,63,8adba1b2710a,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/tralo_bounded/seed_2
dermmnist,L30_G30,RegNetY400MF,4,heuristic,50,300,,,0.0001,5e-06,67,67,223,2003,197,67,0.7015485772911337,0.43448275862068964,0.43448275862068964,0.6991251656470279,63,f4d047b8cc75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_4
dermmnist,L30_G30,RegNetY400MF,3,heuristic,50,300,,,0.0001,5e-06,67,67,223,2003,174,67,0.6915014341813639,0.4,0.4,0.6968797427775589,58,74c993a085a0,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_3
dermmnist,L30_G30,RegNetY400MF,1,heuristic,50,300,,,0.0001,5e-06,67,67,223,2003,152,67,0.7057514318572579,0.42758620689655175,0.42758620689655175,0.7131164019156297,62,1f18444746ee,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_1
dermmnist,L30_G30,RegNetY400MF,2,heuristic,50,300,,,0.0001,5e-06,67,67,223,2003,180,67,0.6941009292122404,0.42758620689655175,0.42758620689655175,0.7022958091809205,62,da377d724ce4,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L30_G30/heuristic/seed_2
dermmnist,L10_G10,RegNetY400MF,4,hounie_rcl,50,300,71.0,72.0,0.0001,5e-06,22,22,223,2003,14,22,0.5215524172452791,0.17142857142857143,0.17142857142857143,0.642185321371245,21,50847cb4ed59,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/hounie_rcl/seed_4
dermmnist,L10_G10,RegNetY400MF,3,hounie_rcl,50,300,52.0,53.0,0.0001,5e-06,22,22,223,2003,13,22,0.5102695671482964,0.17142857142857143,0.17142857142857143,0.6425722695590439,21,d02c13679b75,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/hounie_rcl/seed_3
dermmnist,L10_G10,RegNetY400MF,1,hounie_rcl,50,300,44.0,45.0,0.0001,5e-06,22,22,223,2003,16,22,0.4845774245191628,0.17959183673469387,0.17959183673469387,0.6637900846524927,22,3cb73aa64aa3,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/hounie_rcl/seed_1
dermmnist,L10_G10,RegNetY400MF,2,hounie_rcl,50,300,45.0,46.0,0.0001,5e-06,22,22,223,2003,14,22,0.5503929062606506,0.17959183673469387,0.17959183673469387,0.6653515582725804,22,09a9a2e9b8b3,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/hounie_rcl/seed_2
dermmnist,L10_G10,RegNetY400MF,4,tralo,50,300,84.0,16.0,0.0001,5e-06,22,22,223,2003,21,22,0.534187805388034,0.17959183673469387,0.17959183673469387,0.6355652062613828,22,99a7b67463d1,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo/seed_4
dermmnist,L10_G10,RegNetY400MF,3,tralo,50,300,81.0,16.0,0.0001,5e-06,22,22,223,2003,20,22,0.5426055628788972,0.17142857142857143,0.17142857142857143,0.6405005115200996,21,c223c2f9a710,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo/seed_3
dermmnist,L10_G10,RegNetY400MF,1,tralo,50,300,74.0,11.0,0.0001,5e-06,22,22,223,2003,22,22,0.5035595167566789,0.17959183673469387,0.17959183673469387,0.6590695696962898,22,8f40fe07738f,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo/seed_1
dermmnist,L10_G10,RegNetY400MF,2,tralo,50,300,69.0,8.0,0.0001,5e-06,22,22,223,2003,19,22,0.5909991056608492,0.17959183673469387,0.17959183673469387,0.661627327320323,22,d29382237159,results/pending_runs/paper_final/lane3/RegNetY400MF/dermmnist/L10_G10/tralo/seed_2
