dataset,cap,model,seed,method,ep_max,K,taken,n_pos,N,count_raw,AP,ccF1adj,ccF1eq,macroEq,macroOffRaw,accOffRaw,path
dermmnist,L90_G90,RegNetY400MF,1,danits_lp,0.0,201,200,223,2003,152,0.7057514318572579,0.6346666666666667,0.6619385342789598,0.7525504659347947,0.7689584920415982,0.9028089887640449,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/danits_lp/seed_1
dermmnist,L90_G90,RegNetY400MF,2,danits_lp,0.0,201,200,223,2003,180,0.6941009292122404,0.6253101736972705,0.624113475177305,0.7538380853499799,0.7695552929570978,0.8921348314606742,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/danits_lp/seed_2
dermmnist,L90_G90,RegNetY400MF,4,fioretto_ldf,8.0,201,200,223,2003,178,0.7039937468036737,0.6430260047281324,0.6430260047281324,0.7633876814095361,0.7852093765588579,0.900561797752809,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/fioretto_ldf/seed_4
dermmnist,L90_G90,RegNetY400MF,3,fioretto_ldf,299.0,201,200,223,2003,152,0.6837312307114816,0.624113475177305,0.624113475177305,0.7474825990877969,0.7697467367342913,0.9011235955056179,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/fioretto_ldf/seed_3
dermmnist,L90_G90,RegNetY400MF,1,fioretto_ldf,4.0,201,200,223,2003,186,0.7099252308126667,0.6619385342789598,0.6572104018912529,0.7506852765837758,0.7662061285041498,0.8949438202247191,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/fioretto_ldf/seed_1
dermmnist,L90_G90,RegNetY400MF,2,fioretto_ldf,4.0,201,200,223,2003,169,0.7060902438519242,0.6335697399527187,0.6335697399527187,0.7581073948720124,0.7777669605149292,0.8966292134831461,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/fioretto_ldf/seed_2
dermmnist,L90_G90,RegNetY400MF,4,tralo_bounded,57.0,201,200,223,2003,178,0.7040457767528376,0.6430260047281324,0.6430260047281324,0.7633876814095361,0.7852093765588579,0.900561797752809,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/tralo_bounded/seed_4
dermmnist,L90_G90,RegNetY400MF,3,tralo_bounded,57.0,201,200,223,2003,178,0.7027126387216089,0.6619385342789598,0.6619385342789598,0.7718883630812233,0.7925478049735503,0.8966292134831461,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/tralo_bounded/seed_3
dermmnist,L90_G90,RegNetY400MF,1,tralo_bounded,54.0,201,200,223,2003,186,0.7099252308126667,0.6619385342789598,0.6572104018912529,0.7506852765837758,0.7662061285041498,0.8949438202247191,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/tralo_bounded/seed_1
dermmnist,L90_G90,RegNetY400MF,2,tralo_bounded,54.0,201,200,223,2003,169,0.7060902438519242,0.6335697399527187,0.6335697399527187,0.7581073948720124,0.7777669605149292,0.8966292134831461,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/tralo_bounded/seed_2
dermmnist,L90_G90,RegNetY400MF,4,heuristic,0.0,201,200,223,2003,197,0.7015485772911337,0.6193853427895981,0.6193853427895981,0.7270214887464902,0.7470154358256157,0.8808988764044944,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/heuristic/seed_4
dermmnist,L90_G90,RegNetY400MF,3,heuristic,0.0,201,200,223,2003,174,0.6915014341813639,0.6572104018912529,0.6572104018912529,0.75023281174967,0.7631946378560919,0.8904494382022472,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/heuristic/seed_3
dermmnist,L90_G90,RegNetY400MF,1,heuristic,0.0,201,200,223,2003,152,0.7057514318572579,0.6619385342789598,0.6619385342789598,0.7525504659347947,0.7689584920415982,0.9028089887640449,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/heuristic/seed_1
dermmnist,L90_G90,RegNetY400MF,2,heuristic,0.0,201,200,223,2003,180,0.6941009292122404,0.624113475177305,0.624113475177305,0.7538380853499799,0.7695552929570978,0.8921348314606742,results/pending_runs/paper_final/lane2/RegNetY400MF/dermmnist/L90_G90/heuristic/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,hounie_rcl,65.0,103,102,171,2400,81,0.37066275854855624,0.3882783882783883,0.3882783882783883,0.422198946939475,0.4279703471273221,0.5325257963212203,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/hounie_rcl/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,hounie_rcl,59.0,103,102,171,2400,78,0.34069256492076305,0.3516483516483517,0.3516483516483517,0.4323112977687339,0.44376900390147894,0.5589950650515927,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/hounie_rcl/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,hounie_rcl,70.0,103,102,171,2400,83,0.3652295362071806,0.358974358974359,0.358974358974359,0.43403928544021814,0.4465456104970547,0.566173171825931,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/hounie_rcl/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,hounie_rcl,69.0,103,102,171,2400,82,0.3862506679326459,0.3882783882783883,0.3882783882783883,0.41942590703996946,0.4280688121071868,0.5513683266038583,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/hounie_rcl/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,tralo,207.0,103,102,171,2400,99,0.38625322406085766,0.38095238095238093,0.37362637362637363,0.391908560843018,0.3947392333288963,0.4939434724091521,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,tralo,114.0,103,102,171,2400,89,0.33663594495816584,0.358974358974359,0.358974358974359,0.42911836403330056,0.44130787678534306,0.5580978017048004,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,tralo,110.0,103,102,171,2400,97,0.3856728952277485,0.38095238095238093,0.38095238095238093,0.4434884959225275,0.45205358604427787,0.5630327501121579,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,tralo,133.0,103,102,171,2400,87,0.3992484305184724,0.41025641025641024,0.41025641025641024,0.42456223445053604,0.4274271197636214,0.5477792732166891,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,danits_lp,0.0,103,102,171,2400,163,0.31736026819496094,0.336996336996337,0.3443223443223443,0.3370028350628045,0.33440252608568566,0.3853746074472858,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/danits_lp/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,danits_lp,0.0,103,102,171,2400,163,0.2744146349684011,0.2857142857142857,0.2783882783882784,0.3559114071391939,0.3636059352113584,0.4670255720053836,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/danits_lp/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,danits_lp,0.0,103,102,171,2400,420,0.3838373474194948,0.3516483516483517,0.3516483516483517,0.34589218317338855,0.33255951488702756,0.35397039030955585,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/danits_lp/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,danits_lp,0.0,103,102,171,2400,237,0.3573569425298886,0.32967032967032966,0.32967032967032966,0.3149653129574846,0.29891265398926015,0.3261552265589951,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/danits_lp/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,fioretto_ldf,57.0,103,102,171,2400,99,0.38147707370761114,0.40293040293040294,0.40293040293040294,0.4219967054284236,0.42527150287815374,0.5311799013010319,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/fioretto_ldf/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,fioretto_ldf,53.0,103,102,171,2400,93,0.34688006279024675,0.3663003663003663,0.3663003663003663,0.4257694140598211,0.4352262615615575,0.5450874831763123,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/fioretto_ldf/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,fioretto_ldf,299.0,103,102,171,2400,98,0.3744552321311869,0.358974358974359,0.3663003663003663,0.437446854319659,0.448363948297836,0.5630327501121579,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/fioretto_ldf/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,fioretto_ldf,299.0,103,102,171,2400,97,0.389467870447109,0.3882783882783883,0.3882783882783883,0.4231396353990231,0.42727684938111593,0.5459847465231046,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/fioretto_ldf/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,tralo_bounded,350.0,103,102,171,2400,98,0.3853753631475305,0.3956043956043956,0.3956043956043956,0.42270882385782893,0.42629281007082226,0.5293853746074473,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo_bounded/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,tralo_bounded,102.0,103,102,171,2400,91,0.33836461262373346,0.3516483516483517,0.3516483516483517,0.42793628003457007,0.4383789328014548,0.5482279048900852,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo_bounded/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,tralo_bounded,105.0,103,102,171,2400,93,0.3788191124081398,0.38095238095238093,0.38095238095238093,0.44416957444559313,0.45211675479000696,0.5657245401525348,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo_bounded/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,tralo_bounded,121.0,103,102,171,2400,94,0.39499768257784257,0.4249084249084249,0.43956043956043955,0.42573299570527634,0.42184475104958985,0.5455361148497084,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/tralo_bounded/seed_2
tissuemnist,L60_G60,RegNetY400MF,4,heuristic,0.0,103,102,171,2400,163,0.31736026819496094,0.3443223443223443,0.3443223443223443,0.3370028350628045,0.33440252608568566,0.3853746074472858,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/heuristic/seed_4
tissuemnist,L60_G60,RegNetY400MF,3,heuristic,0.0,103,102,171,2400,163,0.2744146349684011,0.2783882783882784,0.2783882783882784,0.3559114071391939,0.3636059352113584,0.4670255720053836,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/heuristic/seed_3
tissuemnist,L60_G60,RegNetY400MF,1,heuristic,0.0,103,102,171,2400,420,0.3838373474194948,0.3516483516483517,0.3516483516483517,0.34589218317338855,0.33255951488702756,0.35397039030955585,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/heuristic/seed_1
tissuemnist,L60_G60,RegNetY400MF,2,heuristic,0.0,103,102,171,2400,237,0.3573569425298886,0.32967032967032966,0.32967032967032966,0.3149653129574846,0.29891265398926015,0.3261552265589951,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L60_G60/heuristic/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,hounie_rcl,58.0,154,154,171,2400,141,0.40082086783025805,0.4492307692307692,0.4492307692307692,0.41814779623038056,0.4157025085614797,0.5123373710183939,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/hounie_rcl/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,hounie_rcl,58.0,154,154,171,2400,130,0.35538943775673126,0.39384615384615385,0.39384615384615385,0.4295382119747923,0.43609722357662534,0.5352175863615971,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/hounie_rcl/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,hounie_rcl,70.0,154,154,171,2400,131,0.38447754332310974,0.4430769230769231,0.4369230769230769,0.4464785352069006,0.4466409261872042,0.5580978017048004,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/hounie_rcl/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,hounie_rcl,54.0,154,154,171,2400,133,0.40637049010983717,0.4307692307692308,0.4307692307692308,0.4217451150146371,0.4230271753600463,0.5370121130551817,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/hounie_rcl/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,tralo,98.0,154,154,171,2400,150,0.4166122875900842,0.4492307692307692,0.4492307692307692,0.4128140324054189,0.4074725639103957,0.5051592642440557,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,tralo,95.0,154,154,171,2400,145,0.3588646920892654,0.4,0.4,0.4347618726102237,0.4394034307146482,0.5311799013010319,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,tralo,98.0,154,154,171,2400,139,0.4076034924547647,0.4430769230769231,0.4430769230769231,0.4568780579909527,0.4588555514472973,0.5679676985195155,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,tralo,106.0,154,154,171,2400,141,0.41323760562284434,0.4307692307692308,0.4307692307692308,0.42293188994050934,0.4249578315565688,0.5383580080753702,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,danits_lp,0.0,154,154,171,2400,163,0.31736026819496094,0.39384615384615385,0.38769230769230767,0.3406712327490399,0.33440252608568566,0.3853746074472858,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/danits_lp/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,danits_lp,0.0,154,154,171,2400,163,0.2744146349684011,0.3323076923076923,0.3384615384615385,0.3607357086272273,0.3636059352113584,0.4670255720053836,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/danits_lp/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,danits_lp,0.0,154,154,171,2400,420,0.3838373474194948,0.4369230769230769,0.4369230769230769,0.35862469623540205,0.33255951488702756,0.35397039030955585,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/danits_lp/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,danits_lp,0.0,154,154,171,2400,237,0.3573569425298886,0.38153846153846155,0.38153846153846155,0.3182097009060969,0.29891265398926015,0.3261552265589951,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/danits_lp/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,fioretto_ldf,42.0,154,154,171,2400,146,0.4022192738027948,0.4553846153846154,0.4553846153846154,0.4271253353735434,0.42345040575040926,0.5177209510991476,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/fioretto_ldf/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,fioretto_ldf,43.0,154,154,171,2400,137,0.35149586933495436,0.39384615384615385,0.39384615384615385,0.42943043046853163,0.43526353111204114,0.5343203230148048,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/fioretto_ldf/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,fioretto_ldf,45.0,154,154,171,2400,138,0.3914250940996498,0.4553846153846154,0.4492307692307692,0.4580072699143709,0.4585104357477987,0.5598923283983849,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/fioretto_ldf/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,fioretto_ldf,56.0,154,154,171,2400,150,0.41064542705820395,0.4369230769230769,0.4369230769230769,0.42105256864581186,0.41877478387802636,0.5298340062808434,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/fioretto_ldf/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,tralo_bounded,93.0,154,154,171,2400,149,0.40136174486317294,0.4553846153846154,0.4553846153846154,0.4178999060305498,0.4125181685631899,0.5074024226110363,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo_bounded/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,tralo_bounded,90.0,154,154,171,2400,143,0.351791335304668,0.39384615384615385,0.4,0.43497004839672193,0.4411187087743894,0.534768954688201,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo_bounded/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,tralo_bounded,350.0,154,154,171,2400,140,0.40564113394675977,0.4492307692307692,0.4430769230769231,0.4560390248647277,0.45827869631726664,0.5657245401525348,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo_bounded/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,tralo_bounded,106.0,154,154,171,2400,144,0.4142889098899282,0.4307692307692308,0.4307692307692308,0.41546581610533195,0.41576002866920814,0.528488111260655,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/tralo_bounded/seed_2
tissuemnist,L90_G90,RegNetY400MF,4,heuristic,0.0,154,154,171,2400,163,0.31736026819496094,0.38769230769230767,0.38769230769230767,0.3406712327490399,0.33440252608568566,0.3853746074472858,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/heuristic/seed_4
tissuemnist,L90_G90,RegNetY400MF,3,heuristic,0.0,154,154,171,2400,163,0.2744146349684011,0.3384615384615385,0.3384615384615385,0.3607357086272273,0.3636059352113584,0.4670255720053836,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/heuristic/seed_3
tissuemnist,L90_G90,RegNetY400MF,1,heuristic,0.0,154,154,171,2400,420,0.3838373474194948,0.4369230769230769,0.4369230769230769,0.35862469623540205,0.33255951488702756,0.35397039030955585,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/heuristic/seed_1
tissuemnist,L90_G90,RegNetY400MF,2,heuristic,0.0,154,154,171,2400,237,0.3573569425298886,0.38153846153846155,0.38153846153846155,0.3182097009060969,0.29891265398926015,0.3261552265589951,results/pending_runs/paper_final/lane2/RegNetY400MF/tissuemnist/L90_G90/heuristic/seed_2
octmnist,L60_G60,RegNetY400MF,4,hounie_rcl,19.0,150,149,250,1000,138,0.7677077701194052,0.5964912280701754,0.5964912280701754,0.7644696614651253,0.8215061971343379,0.8813333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/hounie_rcl/seed_4
octmnist,L60_G60,RegNetY400MF,3,hounie_rcl,30.0,150,149,250,1000,134,0.7083044611040606,0.5363408521303258,0.5363408521303258,0.7260153674752361,0.7913725901443782,0.8533333333333334,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/hounie_rcl/seed_3
octmnist,L60_G60,RegNetY400MF,1,hounie_rcl,38.0,150,149,250,1000,115,0.7555136761819649,0.6215538847117794,0.6215538847117794,0.7766771715334406,0.8204060851798393,0.8933333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/hounie_rcl/seed_1
octmnist,L60_G60,RegNetY400MF,2,hounie_rcl,43.0,150,149,250,1000,138,0.7293556350035943,0.5614035087719298,0.5614035087719298,0.7428841077635961,0.8047888131359663,0.8653333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/hounie_rcl/seed_2
octmnist,L60_G60,RegNetY400MF,4,tralo,159.0,150,149,250,1000,148,0.7948682314514907,0.631578947368421,0.631578947368421,0.7859797110434912,0.8369532889293446,0.8933333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo/seed_4
octmnist,L60_G60,RegNetY400MF,3,tralo,90.0,150,149,250,1000,148,0.7474514122005188,0.5864661654135338,0.5864661654135338,0.7484262562065765,0.8019268555291911,0.8573333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo/seed_3
octmnist,L60_G60,RegNetY400MF,1,tralo,132.0,150,149,250,1000,149,0.7583638184970635,0.6215538847117794,0.6215538847117794,0.7807803207077254,0.8338557993730408,0.8893333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo/seed_1
octmnist,L60_G60,RegNetY400MF,2,tralo,121.0,150,149,250,1000,148,0.7443219123420886,0.5714285714285714,0.5764411027568922,0.7516977135107279,0.8094755926424249,0.8666666666666667,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo/seed_2
octmnist,L60_G60,RegNetY400MF,4,danits_lp,0.0,150,149,250,1000,123,0.7179991408387577,0.5361930294906166,0.581453634085213,0.7551246272983643,0.8120998719160003,0.876,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/danits_lp/seed_4
octmnist,L60_G60,RegNetY400MF,3,danits_lp,0.0,150,149,250,1000,147,0.7384960036124681,0.5954198473282443,0.606516290726817,0.7778639946062814,0.8328682348235609,0.8866666666666667,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/danits_lp/seed_3
octmnist,L60_G60,RegNetY400MF,1,danits_lp,0.0,150,149,250,1000,186,0.6568783659678977,0.5213032581453634,0.5263157894736842,0.7019502812540467,0.759440889117465,0.7906666666666666,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/danits_lp/seed_1
octmnist,L60_G60,RegNetY400MF,2,danits_lp,0.0,150,149,250,1000,142,0.7767504441652759,0.6205128205128205,0.6416040100250626,0.7668066353893616,0.8065459410913901,0.864,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/danits_lp/seed_2
octmnist,L60_G60,RegNetY400MF,4,fioretto_ldf,11.0,150,149,250,1000,132,0.7662892276949094,0.5964912280701754,0.5964912280701754,0.765387502157361,0.8211350352247613,0.884,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/fioretto_ldf/seed_4
octmnist,L60_G60,RegNetY400MF,3,fioretto_ldf,20.0,150,149,250,1000,137,0.7104708192615471,0.5463659147869674,0.5463659147869674,0.7306715134335545,0.7929410585783715,0.8533333333333334,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/fioretto_ldf/seed_3
octmnist,L60_G60,RegNetY400MF,1,fioretto_ldf,299.0,150,149,250,1000,138,0.7595051692814712,0.6215538847117794,0.6215538847117794,0.7777977746992435,0.8319429600372626,0.8933333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/fioretto_ldf/seed_1
octmnist,L60_G60,RegNetY400MF,2,fioretto_ldf,19.0,150,149,250,1000,138,0.7317129286416989,0.5664160401002506,0.5664160401002506,0.7459983777293289,0.8045970918848635,0.8653333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/fioretto_ldf/seed_2
octmnist,L60_G60,RegNetY400MF,4,tralo_bounded,57.0,150,149,250,1000,131,0.7661724440452945,0.5964912280701754,0.5964912280701754,0.765387502157361,0.820687993859523,0.884,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_4
octmnist,L60_G60,RegNetY400MF,3,tralo_bounded,68.0,150,149,250,1000,139,0.7100746641026369,0.5413533834586466,0.5413533834586466,0.7301451348614103,0.7962293300845075,0.856,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_3
octmnist,L60_G60,RegNetY400MF,1,tralo_bounded,74.0,150,149,250,1000,136,0.7669498523712895,0.6466165413533834,0.6466165413533834,0.7890117636962315,0.8336982220411159,0.896,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_1
octmnist,L60_G60,RegNetY400MF,2,tralo_bounded,67.0,150,149,250,1000,136,0.7301521395696525,0.556390977443609,0.556390977443609,0.7416752939607321,0.805234955349139,0.8666666666666667,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/tralo_bounded/seed_2
octmnist,L60_G60,RegNetY400MF,4,heuristic,0.0,150,149,250,1000,123,0.7179991408387577,0.581453634085213,0.581453634085213,0.7551246272983643,0.8120998719160003,0.876,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_4
octmnist,L60_G60,RegNetY400MF,3,heuristic,0.0,150,149,250,1000,147,0.7384960036124681,0.606516290726817,0.606516290726817,0.7778639946062814,0.8328682348235609,0.8866666666666667,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_3
octmnist,L60_G60,RegNetY400MF,1,heuristic,0.0,150,149,250,1000,186,0.6568783659678977,0.5263157894736842,0.5263157894736842,0.7019502812540467,0.759440889117465,0.7906666666666666,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_1
octmnist,L60_G60,RegNetY400MF,2,heuristic,0.0,150,149,250,1000,142,0.7767504441652759,0.6416040100250626,0.6416040100250626,0.7668066353893616,0.8065459410913901,0.864,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L60_G60/heuristic/seed_2
octmnist,L90_G90,RegNetY400MF,4,hounie_rcl,4.0,225,225,250,1000,150,0.7701746855119731,0.6947368421052632,0.6947368421052632,0.7943124901244001,0.8235359521524376,0.8773333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_4
octmnist,L90_G90,RegNetY400MF,3,hounie_rcl,4.0,225,225,250,1000,173,0.7120257183401463,0.6652631578947369,0.6652631578947369,0.7707832505244508,0.8008914833203787,0.844,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_3
octmnist,L90_G90,RegNetY400MF,1,hounie_rcl,4.0,225,225,250,1000,178,0.7586747856525078,0.6694736842105263,0.6694736842105263,0.7891219709571623,0.8329729385497721,0.872,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_1
octmnist,L90_G90,RegNetY400MF,2,hounie_rcl,4.0,225,225,250,1000,158,0.7330379231212593,0.6568421052631579,0.6568421052631579,0.7771022247208345,0.806634301584214,0.8573333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/hounie_rcl/seed_2
octmnist,L90_G90,RegNetY400MF,4,tralo,54.0,225,225,250,1000,186,0.779943096911813,0.6989473684210527,0.6989473684210527,0.7952914866185026,0.8258003786430866,0.8613333333333333,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_4
octmnist,L90_G90,RegNetY400MF,3,tralo,54.0,225,225,250,1000,180,0.7142230668346894,0.6652631578947369,0.6652631578947369,0.772110758214157,0.8062404012465071,0.8453333333333334,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_3
octmnist,L90_G90,RegNetY400MF,1,tralo,54.0,225,225,250,1000,179,0.7566307249794757,0.6652631578947369,0.6652631578947369,0.7870445538706108,0.8319516730520409,0.8706666666666667,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_1
octmnist,L90_G90,RegNetY400MF,2,tralo,54.0,225,225,250,1000,162,0.7307827730611989,0.6526315789473685,0.6526315789473685,0.7730111982230992,0.8075746699077313,0.856,results/pending_runs/paper_final/lane2/RegNetY400MF/octmnist/L90_G90/tralo/seed_2
