ds,model,cls,grp,tight,L,G,method,seed,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,phase
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo,3,0.7729,0.8523,0.8637,0.1073,0.2366,0.0,1.0,61.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo,4,0.7663,0.8543,0.8647,0.1094,0.2422,0.0,1.0,60.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo_bounded,1,0.7585,0.8507,0.8617,0.1073,0.2427,0.0,1.0,61.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo_bounded,2,0.7497,0.8444,0.8557,0.1187,0.252,0.0,1.0,61.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo_bounded,3,0.7743,0.8519,0.8637,0.107,0.236,0.0,1.0,61.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G50,80,50,tralo_bounded,4,0.7622,0.8513,0.8622,0.1111,0.2414,0.0,1.0,59.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,danits_lp,1,0.7777,0.8616,0.8677,0.1047,0.2319,40.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,danits_lp,2,0.7519,0.8568,0.8607,0.108,0.2387,43.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,danits_lp,3,0.7789,0.8677,0.8722,0.0908,0.2199,52.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,danits_lp,4,0.7511,0.8594,0.8617,0.1012,0.2354,55.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,fioretto_ldf,1,0.7804,0.8655,0.8707,0.0982,0.2231,0.0,1.0,8.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,fioretto_ldf,2,0.7762,0.8631,0.8687,0.1023,0.2278,0.0,1.0,7.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,fioretto_ldf,3,0.7927,0.8658,0.8717,0.0991,0.2211,0.0,1.0,7.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,fioretto_ldf,4,0.7856,0.869,0.8742,0.0976,0.2219,0.0,1.0,6.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,heuristic,1,0.7762,0.861,0.8672,0.1047,0.2319,40.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,heuristic,2,0.7523,0.8568,0.8607,0.108,0.2387,43.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,heuristic,3,0.779,0.8682,0.8727,0.0908,0.2199,52.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,heuristic,4,0.7511,0.8594,0.8617,0.1012,0.2354,55.0,0.0,,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,hounie_rcl,1,0.7803,0.8654,0.8707,0.0975,0.2231,0.0,1.0,61.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,hounie_rcl,2,0.773,0.863,0.8682,0.1019,0.2271,0.0,1.0,43.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,hounie_rcl,3,0.7897,0.865,0.8707,0.0985,0.2196,0.0,1.0,41.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,hounie_rcl,4,0.7896,0.8707,0.8757,0.0982,0.2203,0.0,1.0,51.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo,1,0.783,0.8657,0.8717,0.1007,0.2257,0.0,1.0,58.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo,2,0.7946,0.8701,0.8757,0.1002,0.2272,0.0,1.0,56.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo,3,0.7855,0.863,0.8692,0.1008,0.2233,0.0,1.0,57.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo,4,0.7922,0.874,0.8797,0.0955,0.2165,0.0,1.0,59.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo_bounded,1,0.7816,0.8676,0.8722,0.097,0.2224,0.0,1.0,57.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo_bounded,2,0.769,0.8628,0.8682,0.1021,0.2271,0.0,1.0,56.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo_bounded,3,0.7891,0.865,0.8707,0.0986,0.2199,0.0,1.0,57.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G70,80,70,tralo_bounded,4,0.7843,0.8687,0.8737,0.0981,0.2213,0.0,1.0,56.0,paperv2_phase2
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,danits_lp,1,0.7808,0.8624,0.8672,0.1047,0.2319,18.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,danits_lp,2,0.7531,0.8579,0.8607,0.108,0.2387,21.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,danits_lp,3,0.7782,0.8685,0.8717,0.0908,0.2199,30.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,danits_lp,4,0.7548,0.8628,0.8637,0.1012,0.2354,35.0,0.0,,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,fioretto_ldf,1,0.7877,0.8705,0.8737,0.0959,0.2214,15.0,1.0,6.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,fioretto_ldf,2,0.7845,0.8653,0.8692,0.0998,0.2254,19.0,1.0,5.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,fioretto_ldf,3,0.7916,0.8676,0.8712,0.0972,0.217,14.0,1.0,5.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,fioretto_ldf,4,0.7915,0.874,0.8772,0.0934,0.2174,12.0,1.0,4.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,heuristic,1,0.7808,0.8624,0.8672,0.1047,0.2319,18.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,heuristic,2,0.7533,0.858,0.8607,0.108,0.2387,21.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,heuristic,3,0.7804,0.8697,0.8727,0.0908,0.2199,30.0,0.0,,expansion_dermmnist_baselines
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,heuristic,4,0.7584,0.8649,0.8657,0.1012,0.2354,37.0,0.0,,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,hounie_rcl,1,0.7877,0.8705,0.8737,0.0952,0.2212,13.0,1.0,53.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,hounie_rcl,2,0.7842,0.867,0.8707,0.0985,0.2242,12.0,1.0,38.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,hounie_rcl,3,0.7911,0.8667,0.8702,0.0957,0.2151,5.0,1.0,26.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,hounie_rcl,4,0.794,0.8744,0.8777,0.0927,0.216,6.0,1.0,12.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo,1,0.7814,0.8684,0.8722,0.0995,0.2218,1.0,1.0,57.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo,2,0.7829,0.8651,0.8687,0.1027,0.2243,6.0,1.0,55.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo,3,0.7908,0.8658,0.8697,0.0972,0.2163,5.0,1.0,54.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo,4,0.8015,0.8777,0.8812,0.0923,0.2124,6.0,1.0,52.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo_bounded,1,0.7877,0.8705,0.8737,0.0953,0.2213,14.0,1.0,56.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo_bounded,2,0.7786,0.8649,0.8687,0.1,0.2245,11.0,1.0,54.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo_bounded,3,0.7914,0.8676,0.8712,0.0967,0.2166,12.0,1.0,54.0,paperv2_phase1
dermmnist,MobileNetV3,4,loc_group,L80_G80,80,80,tralo_bounded,4,0.7921,0.8749,0.8782,0.0947,0.2178,13.0,1.0,52.0,paperv2_phase1
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,danits_lp,1,0.7123,0.8067,0.8337,0.1047,0.2319,152.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,danits_lp,2,0.6873,0.8092,0.8333,0.108,0.2387,155.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,danits_lp,3,0.7215,0.818,0.8437,0.0908,0.2199,164.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,danits_lp,4,0.6851,0.8091,0.8333,0.1012,0.2354,167.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,fioretto_ldf,1,0.6856,0.7906,0.8203,0.1523,0.3257,7.0,1.0,22.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,fioretto_ldf,2,0.7084,0.8032,0.8318,0.1474,0.3117,11.0,1.0,20.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,fioretto_ldf,3,0.7179,0.8101,0.8382,0.1391,0.299,16.0,1.0,20.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,fioretto_ldf,4,0.7172,0.7991,0.8293,0.1544,0.3257,11.0,1.0,19.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,heuristic,1,0.7123,0.8067,0.8337,0.1047,0.2319,152.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,heuristic,2,0.6873,0.8092,0.8333,0.108,0.2387,155.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,heuristic,3,0.7215,0.818,0.8437,0.0908,0.2199,164.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,heuristic,4,0.6851,0.8091,0.8333,0.1012,0.2354,167.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,hounie_rcl,1,0.6765,0.7876,0.8183,0.1552,0.3349,10.0,1.0,71.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,hounie_rcl,2,0.7012,0.8009,0.8298,0.1504,0.3169,12.0,1.0,69.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,hounie_rcl,3,0.7157,0.8084,0.8367,0.1428,0.3045,22.0,1.0,62.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,hounie_rcl,4,0.7104,0.7889,0.8208,0.1613,0.3368,10.0,1.0,62.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo,1,0.6897,0.7973,0.8258,0.1461,0.3124,2.0,1.0,72.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo,2,0.7093,0.8045,0.8323,0.1408,0.3021,0.0,1.0,70.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo,3,0.7211,0.8129,0.8402,0.1323,0.2889,4.0,1.0,69.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo,4,0.7108,0.8042,0.8328,0.143,0.3085,0.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo_bounded,1,0.6864,0.7915,0.8213,0.1522,0.3283,8.0,1.0,72.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo_bounded,2,0.7106,0.8027,0.8313,0.1493,0.3149,10.0,1.0,70.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo_bounded,3,0.7228,0.8109,0.8392,0.1355,0.2931,10.0,1.0,69.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L20_G20,20,20,tralo_bounded,4,0.7144,0.7982,0.8288,0.1515,0.3213,10.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,danits_lp,1,0.7337,0.8244,0.8437,0.1047,0.2319,129.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,danits_lp,2,0.7104,0.8262,0.8427,0.108,0.2387,132.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,danits_lp,3,0.7398,0.8351,0.8532,0.0908,0.2199,141.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,danits_lp,4,0.7042,0.8262,0.8427,0.1012,0.2354,144.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,fioretto_ldf,1,0.7149,0.8192,0.8397,0.1337,0.2901,11.0,1.0,18.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,fioretto_ldf,2,0.734,0.8219,0.8417,0.1333,0.2853,7.0,1.0,18.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,fioretto_ldf,3,0.7367,0.8279,0.8482,0.1247,0.2746,11.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,fioretto_ldf,4,0.7393,0.8239,0.8447,0.1342,0.2901,11.0,1.0,16.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,heuristic,1,0.7337,0.8244,0.8437,0.1047,0.2319,129.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,heuristic,2,0.7104,0.8262,0.8427,0.108,0.2387,132.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,heuristic,3,0.7398,0.8351,0.8532,0.0908,0.2199,141.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,heuristic,4,0.7042,0.8262,0.8427,0.1012,0.2354,144.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,hounie_rcl,1,0.7134,0.8168,0.8377,0.1397,0.2962,14.0,1.0,59.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,hounie_rcl,2,0.7351,0.8222,0.8422,0.1385,0.2964,17.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,hounie_rcl,3,0.7278,0.8237,0.8442,0.1303,0.2872,23.0,1.0,60.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,hounie_rcl,4,0.7369,0.822,0.8437,0.1369,0.2979,13.0,1.0,56.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo,1,0.7181,0.8203,0.8407,0.132,0.2851,5.0,1.0,67.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo,2,0.7373,0.8217,0.8417,0.1361,0.2928,13.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo,3,0.7401,0.8292,0.8477,0.1262,0.2749,0.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo,4,0.7318,0.8239,0.8442,0.1323,0.2807,3.0,1.0,65.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo_bounded,1,0.7104,0.8171,0.8377,0.1372,0.2941,13.0,1.0,67.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo_bounded,2,0.7383,0.8228,0.8427,0.1333,0.2866,7.0,1.0,68.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo_bounded,3,0.7316,0.8263,0.8467,0.1258,0.2766,10.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L30_G30,30,30,tralo_bounded,4,0.742,0.8249,0.8457,0.1347,0.2892,11.0,1.0,65.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,danits_lp,1,0.7606,0.8493,0.8597,0.1047,0.2319,84.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,danits_lp,2,0.737,0.8452,0.8537,0.108,0.2387,87.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,danits_lp,3,0.7674,0.8582,0.8672,0.0908,0.2199,96.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,danits_lp,4,0.7278,0.845,0.8527,0.1012,0.2354,99.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,fioretto_ldf,1,0.7572,0.8513,0.8612,0.1159,0.254,21.0,1.0,14.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,fioretto_ldf,2,0.7555,0.8501,0.8602,0.1163,0.2502,5.0,1.0,12.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,fioretto_ldf,3,0.7782,0.8547,0.8652,0.1082,0.2395,13.0,1.0,11.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,fioretto_ldf,4,0.7605,0.852,0.8627,0.1114,0.2468,9.0,1.0,11.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,heuristic,1,0.7606,0.8493,0.8597,0.1047,0.2319,84.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,heuristic,2,0.7379,0.8459,0.8542,0.108,0.2387,87.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,heuristic,3,0.7674,0.8582,0.8672,0.0908,0.2199,96.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,heuristic,4,0.7282,0.845,0.8527,0.1012,0.2354,99.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,hounie_rcl,1,0.7474,0.8465,0.8567,0.1193,0.2583,21.0,1.0,57.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,hounie_rcl,2,0.7589,0.8517,0.8617,0.1158,0.2533,9.0,1.0,52.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,hounie_rcl,3,0.7824,0.8552,0.8657,0.1086,0.2395,14.0,1.0,42.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,hounie_rcl,4,0.7564,0.8513,0.8622,0.1135,0.2511,17.0,1.0,48.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo,1,0.7611,0.8546,0.8642,0.108,0.241,4.0,1.0,63.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo,2,0.7504,0.849,0.8582,0.1173,0.2511,2.0,1.0,62.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo,3,0.7767,0.8534,0.8637,0.1081,0.2352,9.0,1.0,61.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo,4,0.7614,0.853,0.8632,0.11,0.2437,0.0,1.0,60.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo_bounded,1,0.7597,0.8528,0.8627,0.1118,0.2501,13.0,1.0,63.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo_bounded,2,0.7579,0.8499,0.8597,0.1176,0.2529,10.0,1.0,62.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo_bounded,3,0.777,0.8538,0.8642,0.1074,0.2362,11.0,1.0,61.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L50_G50,50,50,tralo_bounded,4,0.7556,0.8516,0.8622,0.1122,0.2455,8.0,1.0,60.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,danits_lp,1,0.7769,0.8611,0.8672,0.1047,0.2319,40.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,danits_lp,2,0.7523,0.8552,0.8592,0.108,0.2387,43.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,danits_lp,3,0.7779,0.8678,0.8722,0.0908,0.2199,52.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,danits_lp,4,0.7521,0.8605,0.8627,0.1012,0.2354,55.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,fioretto_ldf,1,0.7868,0.8683,0.8732,0.099,0.2254,20.0,1.0,9.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,fioretto_ldf,2,0.7763,0.8633,0.8687,0.1053,0.2311,19.0,1.0,8.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,fioretto_ldf,3,0.7899,0.8649,0.8702,0.0991,0.2211,9.0,1.0,7.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,fioretto_ldf,4,0.7877,0.871,0.8757,0.0976,0.222,5.0,1.0,6.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,heuristic,1,0.7769,0.8611,0.8672,0.1047,0.2319,40.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,heuristic,2,0.7526,0.8552,0.8592,0.108,0.2387,43.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,heuristic,3,0.7783,0.8678,0.8722,0.0908,0.2199,52.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,heuristic,4,0.7521,0.8605,0.8627,0.1012,0.2354,55.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,hounie_rcl,1,0.7838,0.8679,0.8727,0.0994,0.2255,21.0,1.0,53.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,hounie_rcl,2,0.7788,0.8653,0.8707,0.1037,0.2305,16.0,1.0,48.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,hounie_rcl,3,0.7908,0.866,0.8712,0.0987,0.221,8.0,1.0,38.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,hounie_rcl,4,0.7906,0.8709,0.8757,0.0976,0.2212,5.0,1.0,36.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo,1,0.7848,0.8669,0.8722,0.0973,0.2228,7.0,1.0,58.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo,2,0.7761,0.8655,0.8707,0.1008,0.227,4.0,1.0,57.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo,3,0.7918,0.8648,0.8702,0.0993,0.2203,6.0,1.0,57.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo,4,0.7823,0.8695,0.8742,0.1001,0.2231,3.0,1.0,55.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo_bounded,1,0.7865,0.8679,0.8727,0.0983,0.2243,13.0,1.0,58.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo_bounded,2,0.7791,0.8649,0.8702,0.1029,0.2299,15.0,1.0,57.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo_bounded,3,0.79,0.8654,0.8707,0.0999,0.2206,6.0,1.0,57.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L70_G70,70,70,tralo_bounded,4,0.7865,0.8705,0.8752,0.0976,0.2222,5.0,1.0,55.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,danits_lp,1,0.7759,0.8595,0.8647,0.1047,0.2319,18.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,danits_lp,2,0.7494,0.8565,0.8592,0.108,0.2387,21.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,danits_lp,3,0.7784,0.8676,0.8707,0.0908,0.2199,30.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,danits_lp,4,0.7551,0.8614,0.8622,0.1012,0.2354,33.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,fioretto_ldf,1,0.7862,0.869,0.8732,0.0953,0.2216,0.0,1.0,7.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,fioretto_ldf,2,0.779,0.8655,0.8697,0.0995,0.224,1.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,fioretto_ldf,3,0.7898,0.8655,0.8702,0.0977,0.217,0.0,1.0,5.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,fioretto_ldf,4,0.7935,0.8737,0.8777,0.0938,0.2176,0.0,1.0,3.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,heuristic,1,0.7799,0.8607,0.8657,0.1047,0.2319,18.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,heuristic,2,0.7494,0.8565,0.8592,0.108,0.2387,21.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,heuristic,3,0.7784,0.8676,0.8707,0.0908,0.2199,30.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,heuristic,4,0.7551,0.8614,0.8622,0.1012,0.2354,33.0,0.0,,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,hounie_rcl,1,0.7855,0.869,0.8732,0.0951,0.2214,0.0,1.0,74.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,hounie_rcl,2,0.7867,0.869,0.8732,0.0986,0.2234,0.0,1.0,54.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,hounie_rcl,3,0.7931,0.8679,0.8717,0.0952,0.2152,0.0,1.0,31.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,hounie_rcl,4,0.7947,0.8752,0.8787,0.0927,0.2159,0.0,1.0,12.0,paperv2_phase5
dermmnist,MobileNetV3,4,sex,L80_G80,80,80,tralo,1,0.7742,0.8659,0.8697,0.1052,0.2269,0.0,1.0,86.0,paperv2_phase5
