model,scenario,constraint_pair,local_pct,global_pct,class,class_name,precision,recall,f1,n_pred,limit,n_true,f1_macro,accuracy
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L20_G20,0.2,0.2,4,MEL,0.9555555555555556,0.19282511210762332,0.3208955223880597,45,45,223,0.4519127167289971,0.8017973040439341
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L20_G20,0.2,0.2,6,VASC,1.0,0.17857142857142858,0.30303030303030304,5,6,28,0.4519127167289971,0.8017973040439341
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,20,65,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5217815497059958,0.8037943085371942
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,20,65,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,31,103,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5127899480230211,0.8047928107838243
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,20,65,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,67,223,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.537238107048693,0.8142785821268098
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,0,AKIEC,0.85,0.26153846153846155,0.4,20,20,65,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,31,103,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G30,0.3,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5228285754594049,0.8157763354967549
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,0,AKIEC,0.90625,0.4461538461538462,0.5979381443298969,32,32,65,0.6319336002762783,0.8297553669495756
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.6319336002762783,0.8297553669495756
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.7927927927927928,0.39461883408071746,0.5269461077844312,111,112,223,0.6319336002762783,0.8297553669495756
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6319336002762783,0.8297553669495756
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,0,AKIEC,0.90625,0.4461538461538462,0.5979381443298969,32,32,65,0.6208512287117786,0.8327508736894658
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,1,BCC,0.9423076923076923,0.47572815533980584,0.6322580645161291,52,52,103,0.6208512287117786,0.8327508736894658
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.8288288288288288,0.4125560538116592,0.5508982035928144,111,112,223,0.6208512287117786,0.8327508736894658
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6208512287117786,0.8327508736894658
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,0,AKIEC,0.9375,0.46153846153846156,0.6185567010309277,32,32,65,0.6682282306250722,0.8522216674987518
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,1,BCC,1.0,0.5048543689320388,0.6709677419354839,52,52,103,0.6682282306250722,0.8522216674987518
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.918918918918919,0.45739910313901344,0.6107784431137725,111,112,223,0.6682282306250722,0.8522216674987518
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6682282306250722,0.8522216674987518
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6460781512720314,0.8462306540189716
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,1,BCC,0.9807692307692307,0.49514563106796117,0.6580645161290323,52,52,103,0.6460781512720314,0.8462306540189716
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,4,MEL,0.8108108108108109,0.40358744394618834,0.5389221556886228,111,112,223,0.6460781512720314,0.8462306540189716
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G50,0.5,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6460781512720314,0.8462306540189716
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,0,AKIEC,0.75,0.6,0.6666666666666665,52,52,65,0.7313431426116495,0.855716425361957
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,1,BCC,0.8902439024390244,0.7087378640776699,0.7891891891891892,82,82,103,0.7313431426116495,0.855716425361957
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7191011235955056,0.5739910313901345,0.6384039900249378,178,178,223,0.7313431426116495,0.855716425361957
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,6,VASC,0.9545454545454546,0.75,0.84,22,22,28,0.7313431426116495,0.855716425361957
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,0,AKIEC,0.7884615384615384,0.6307692307692307,0.7008547008547009,52,52,65,0.7120481822566677,0.8522216674987518
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,1,BCC,0.8658536585365854,0.6893203883495146,0.7675675675675676,82,82,103,0.7120481822566677,0.8522216674987518
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7078651685393258,0.5650224215246636,0.6284289276807978,178,178,223,0.7120481822566677,0.8522216674987518
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7120481822566677,0.8522216674987518
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,0,AKIEC,0.7307692307692307,0.5846153846153846,0.6495726495726495,52,52,65,0.7423222473306624,0.872191712431353
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,1,BCC,0.9146341463414634,0.7281553398058253,0.8108108108108109,82,82,103,0.7423222473306624,0.872191712431353
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7696629213483146,0.6143497757847534,0.683291770573566,178,178,223,0.7423222473306624,0.872191712431353
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7423222473306624,0.872191712431353
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,0,AKIEC,0.7884615384615384,0.6307692307692307,0.7008547008547009,52,52,65,0.7590854842065288,0.8751872191712431
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,1,BCC,0.8902439024390244,0.7087378640776699,0.7891891891891892,82,82,103,0.7590854842065288,0.8751872191712431
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,4,MEL,0.7471910112359551,0.5964125560538116,0.6633416458852869,178,178,223,0.7590854842065288,0.8751872191712431
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G80,0.8,0.8,6,VASC,1.0,0.7857142857142857,0.88,22,22,28,0.7590854842065288,0.8751872191712431
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,20,65,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5287303871860909,0.8052920619071393
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,0,AKIEC,1.0,0.3076923076923077,0.47058823529411764,20,20,65,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5196341090120049,0.8062905641537693
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,20,65,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5371497314667294,0.8142785821268098
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,0,AKIEC,1.0,0.3076923076923077,0.47058823529411764,20,20,65,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L50_G30,0.5,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5355172935653006,0.817773339990015
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,20,65,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,67,223,0.5287303871860909,0.8052920619071393
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5287303871860909,0.8052920619071393
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,0,AKIEC,1.0,0.3076923076923077,0.47058823529411764,20,20,65,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,1,BCC,0.967741935483871,0.2912621359223301,0.44776119402985076,31,31,103,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.8955223880597015,0.26905829596412556,0.41379310344827586,67,67,223,0.5196341090120049,0.8062905641537693
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5196341090120049,0.8062905641537693
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,20,65,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,67,223,0.5371497314667294,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5371497314667294,0.8142785821268098
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,0,AKIEC,1.0,0.3076923076923077,0.47058823529411764,20,20,65,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,1,BCC,1.0,0.30097087378640774,0.4626865671641791,31,31,103,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,67,223,0.5355172935653006,0.817773339990015
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G30,0.8,0.3,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,8,28,0.5355172935653006,0.817773339990015
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6288194401355673,0.8287568647029456
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,1,BCC,0.9230769230769231,0.46601941747572817,0.6193548387096774,52,52,103,0.6288194401355673,0.8287568647029456
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.7946428571428571,0.3991031390134529,0.5313432835820896,112,112,223,0.6288194401355673,0.8287568647029456
ResNet18,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6288194401355673,0.8287568647029456
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6198964586905843,0.8317523714428358
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,1,BCC,0.9615384615384616,0.4854368932038835,0.6451612903225807,52,52,103,0.6198964586905843,0.8317523714428358
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.6198964586905843,0.8317523714428358
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6198964586905843,0.8317523714428358
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6565382520277903,0.8492261607588617
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,1,BCC,0.9615384615384616,0.4854368932038835,0.6451612903225807,52,52,103,0.6565382520277903,0.8492261607588617
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.9196428571428571,0.4618834080717489,0.6149253731343284,112,112,223,0.6565382520277903,0.8492261607588617
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6565382520277903,0.8492261607588617
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,0,AKIEC,0.875,0.4307692307692308,0.5773195876288659,32,32,65,0.6462097871362481,0.8457314028956565
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,1,BCC,0.9807692307692307,0.49514563106796117,0.6580645161290323,52,52,103,0.6462097871362481,0.8457314028956565
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,4,MEL,0.8125,0.4080717488789238,0.5432835820895522,112,112,223,0.6462097871362481,0.8457314028956565
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L80_G50,0.8,0.5,6,VASC,1.0,0.5,0.6666666666666666,14,14,28,0.6462097871362481,0.8457314028956565
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,52,65,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,82,103,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,178,223,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.5217815497059958,0.8037943085371942
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,52,65,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,82,103,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,178,223,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.5127899480230211,0.8047928107838243
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,52,65,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,82,103,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,178,223,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.537238107048693,0.8142785821268098
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,0,AKIEC,0.85,0.26153846153846155,0.4,20,52,65,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,82,103,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,178,223,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G80,0.3,0.8,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,22,28,0.5228285754594049,0.8157763354967549
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,32,65,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,52,103,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9104477611940298,0.273542600896861,0.42068965517241386,67,112,223,0.5217815497059958,0.8037943085371942
ResNet18,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.5217815497059958,0.8037943085371942
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,0,AKIEC,0.9,0.27692307692307694,0.42352941176470593,20,32,65,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,1,BCC,0.9666666666666667,0.2815533980582524,0.43609022556390975,30,52,103,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9253731343283582,0.27802690582959644,0.4275862068965518,67,112,223,0.5127899480230211,0.8047928107838243
MobileNetV3,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.5127899480230211,0.8047928107838243
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,0,AKIEC,0.95,0.2923076923076923,0.44705882352941173,20,32,65,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,52,103,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.9402985074626866,0.2825112107623318,0.43448275862068964,67,112,223,0.537238107048693,0.8142785821268098
EfficientNetB0,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.537238107048693,0.8142785821268098
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,0,AKIEC,0.85,0.26153846153846155,0.4,20,32,65,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,1,BCC,1.0,0.2912621359223301,0.4511278195488722,30,52,103,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,4,MEL,0.8656716417910447,0.2600896860986547,0.39999999999999997,67,112,223,0.5228285754594049,0.8157763354967549
ConvNeXtTiny,multi_AKIEC_BCC_MEL_VASC,L30_G50,0.3,0.5,6,VASC,1.0,0.2857142857142857,0.4444444444444445,8,14,28,0.5228285754594049,0.8157763354967549
ResNet18,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,0,AKIEC,1.0,0.18461538461538463,0.3116883116883117,12,13,65,0.43633937063939404,0.7443834248627059
ResNet18,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.43633937063939404,0.7443834248627059
ResNet18,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,2,BKL,0.9090909090909091,0.18181818181818182,0.30303030303030304,44,44,220,0.43633937063939404,0.7443834248627059
ResNet18,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,4,MEL,0.9777777777777777,0.19730941704035873,0.3283582089552239,45,45,223,0.43633937063939404,0.7443834248627059
MobileNetV3,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,0,AKIEC,0.9166666666666666,0.16923076923076924,0.28571428571428575,12,13,65,0.4593521976831788,0.745381927109336
MobileNetV3,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.4593521976831788,0.745381927109336
MobileNetV3,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,2,BKL,0.9545454545454546,0.19090909090909092,0.3181818181818182,44,44,220,0.4593521976831788,0.745381927109336
MobileNetV3,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,4,MEL,0.9333333333333333,0.18834080717488788,0.31343283582089554,45,45,223,0.4593521976831788,0.745381927109336
EfficientNetB0,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,0,AKIEC,1.0,0.18461538461538463,0.3116883116883117,12,13,65,0.45309406378415057,0.7488766849725412
EfficientNetB0,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,1,BCC,1.0,0.20388349514563106,0.33870967741935487,21,21,103,0.45309406378415057,0.7488766849725412
EfficientNetB0,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,2,BKL,0.9545454545454546,0.19090909090909092,0.3181818181818182,44,44,220,0.45309406378415057,0.7488766849725412
EfficientNetB0,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,4,MEL,1.0,0.20179372197309417,0.3358208955223881,45,45,223,0.45309406378415057,0.7488766849725412
ConvNeXtTiny,multi_AKIEC_BCC_BKL_MEL,L20_G20,0.2,0.2,0,AKIEC,0.9166666666666666,0.16923076923076924,0.28571428571428575,12,13,65,0.42728557723224253,0.7483774338492262
