dataset,model,cap,seed,warmup,sweep,N,K,base,mad,theta,sink_maxerr_eps1.0,sink_mass_eps1.0,sink_spearman_eps1.0,sink_topK_jacc_eps1.0,sink_maxerr_eps0.5,sink_mass_eps0.5,sink_spearman_eps0.5,sink_topK_jacc_eps0.5,align_incumbent,neff_incumbent,align_otce,neff_otce,otce_wfar,nact_g0.25,nactfrac_g0.25,actkeepTP_g0.25,actdropTP_g0.25,nkeep_g0.25,ndrop_g0.25,align_cut_g0.25,nact_g0.50,nactfrac_g0.50,actkeepTP_g0.50,actdropTP_g0.50,nkeep_g0.50,ndrop_g0.50,align_cut_g0.50,nact_g1.00,nactfrac_g1.00,actkeepTP_g1.00,actdropTP_g1.00,nkeep_g1.00,ndrop_g1.00,align_cut_g1.00,nact_g2.00,nactfrac_g2.00,actkeepTP_g2.00,actdropTP_g2.00,nkeep_g2.00,ndrop_g2.00,align_cut_g2.00
dermmnist,RegNetY400MF,L30_G30,1,30,headroom_b30,2003,67,0.11133300049925113,1.9328193882647877,6.079999447334894,0.18028057215693738,67.00000090930224,0.9997712772396344,0.9850746268656716,0.995578835414504,67.00000095257124,0.9999742769211128,1.0,-0.43662556210591597,0.07017914602611634,-0.6198815468350896,0.06661285259229124,0.38302089218200924,15,0.0074887668497254116,0.6666666666666666,0.8888888888888888,6,9,-0.26666666666666666,27,0.01347978032950574,0.6666666666666666,0.8,12,15,-0.14814814814814814,50,0.02496255616575137,0.7391304347826086,0.7777777777777778,23,27,-0.08,116,0.05791313030454318,0.8367346938775511,0.7164179104477612,49,67,-0.0603448275862069
dermmnist,RegNetY400MF,L30_G30,2,30,headroom_b30,2003,67,0.11133300049925113,2.5008430285948426,4.385391963003819,0.21256429505142715,67.00000085806354,0.9998058867717001,0.9701492537313433,0.9777686259675963,67.00000095754072,0.9999788956069947,1.0,-0.4151898366201934,0.10515801528018648,-0.5386202695052639,0.08427629878973583,0.12911009603621132,27,0.01347978032950574,0.5,0.6842105263157895,8,19,-0.3333333333333333,45,0.022466300549176237,0.625,0.6896551724137931,16,29,-0.2222222222222222,93,0.046430354468297554,0.7692307692307693,0.6851851851851852,39,54,-0.07526881720430108,203,0.10134797803295058,0.8333333333333334,0.5314685314685315,60,143,-0.12807881773399016
tissuemnist,RegNetY400MF,L30_G30,4,30,headroom_b30,2400,51,0.07125,2.3919568534658575,4.642026857851137,0.2253749907440895,51.00000067632791,0.9987686569042806,0.9607843137254902,0.9773150759574647,51.00000091558765,0.9998369079577965,0.9803921568627451,-0.2492655633386195,0.0986825919791627,-0.31874344152888184,0.06507410874280407,0.2563977436627104,26,0.010833333333333334,0.6923076923076923,0.5384615384615384,13,13,0.07692307692307693,49,0.020416666666666666,0.5,0.4444444444444444,22,27,-0.02040816326530612,76,0.03166666666666667,0.5625,0.4318181818181818,32,44,-0.013157894736842105,146,0.060833333333333336,0.6458333333333334,0.3469387755102041,48,98,-0.02054794520547945
tissuemnist,RegNetY400MF,L30_G30,3,30,headroom_b30,2400,51,0.07125,2.5444216314428267,6.597275957114489,0.21767000578604395,51.00000080181702,0.9990277802131563,0.9803921568627451,0.9969471593228246,51.00000094852994,0.999879677062444,1.0,-0.22813704838829926,0.1120211756267967,-0.3011417578612406,0.09109115463859546,0.3808056957837945,17,0.007083333333333333,0.375,0.4444444444444444,8,9,-0.058823529411764705,41,0.017083333333333332,0.4,0.42857142857142855,20,21,-0.024390243902439025,74,0.030833333333333334,0.5,0.475,34,40,-0.02702702702702703,154,0.06416666666666666,0.5319148936170213,0.3364485981308411,47,107,-0.07142857142857142
tissuemnist,RegNetY400MF,L30_G30,1,30,headroom_b30,2400,51,0.07125,2.4040462699043816,4.4832167322097565,0.2164555943367056,51.00000095900409,0.9988365614299585,0.9803921568627451,0.9777010207932239,51.000000944595406,0.9998479869527755,0.9803921568627451,-0.22515241599367447,0.11790533173281242,-0.2747656524986843,0.0795254841823074,0.21575507232122407,20,0.008333333333333333,0.2857142857142857,0.23076923076923078,7,13,-0.05,42,0.0175,0.2857142857142857,0.35714285714285715,14,28,-0.14285714285714285,83,0.034583333333333334,0.5,0.3220338983050847,24,59,-0.08433734939759036,171,0.07125,0.6153846153846154,0.29545454545454547,39,132,-0.08771929824561403
tissuemnist,RegNetY400MF,L30_G30,2,30,headroom_b30,2400,51,0.07125,2.586900762532412,4.624125027652294,0.1936199938526592,51.00000091996879,0.9988822333128877,0.9411764705882353,0.9783275464048259,51.000000987303714,0.9998444157716,0.9803921568627451,-0.23199824355752902,0.10417375435549393,-0.3100119466737207,0.06672739746404834,0.21551114279961794,20,0.008333333333333333,0.5,0.25,12,8,0.2,40,0.016666666666666666,0.5263157894736842,0.38095238095238093,19,21,0.05,70,0.029166666666666667,0.42857142857142855,0.40476190476190477,28,42,-0.07142857142857142,157,0.06541666666666666,0.5238095238095238,0.3217391304347826,42,115,-0.09554140127388536
tissuemnist,RegNetY400MF,L30_G30,4,30,headroom_b30,2400,51,0.07125,2.3919568534658575,4.642026857851137,0.2253749907440895,51.00000067632791,0.9987686569042806,0.9607843137254902,0.9773150759574647,51.00000091558765,0.9998369079577965,0.9803921568627451,-0.2492655633386195,0.0986825919791627,-0.31874344152888184,0.06507410874280407,0.2563977436627104,26,0.010833333333333334,0.6923076923076923,0.5384615384615384,13,13,0.07692307692307693,49,0.020416666666666666,0.5,0.4444444444444444,22,27,-0.02040816326530612,76,0.03166666666666667,0.5625,0.4318181818181818,32,44,-0.013157894736842105,146,0.060833333333333336,0.6458333333333334,0.3469387755102041,48,98,-0.02054794520547945
tissuemnist,RegNetY400MF,L30_G30,3,30,headroom_b30,2400,51,0.07125,2.5444216314428267,6.597275957114489,0.21767000578604395,51.00000080181702,0.9990277802131563,0.9803921568627451,0.9969471593228246,51.00000094852994,0.999879677062444,1.0,-0.22813704838829926,0.1120211756267967,-0.3011417578612406,0.09109115463859546,0.3808056957837945,17,0.007083333333333333,0.375,0.4444444444444444,8,9,-0.058823529411764705,41,0.017083333333333332,0.4,0.42857142857142855,20,21,-0.024390243902439025,74,0.030833333333333334,0.5,0.475,34,40,-0.02702702702702703,154,0.06416666666666666,0.5319148936170213,0.3364485981308411,47,107,-0.07142857142857142
tissuemnist,RegNetY400MF,L30_G30,1,30,headroom_b30,2400,51,0.07125,2.4040462699043816,4.4832167322097565,0.2164555943367056,51.00000095900409,0.9988365614299585,0.9803921568627451,0.9777010207932239,51.000000944595406,0.9998479869527755,0.9803921568627451,-0.22515241599367447,0.11790533173281242,-0.2747656524986843,0.0795254841823074,0.21575507232122407,20,0.008333333333333333,0.2857142857142857,0.23076923076923078,7,13,-0.05,42,0.0175,0.2857142857142857,0.35714285714285715,14,28,-0.14285714285714285,83,0.034583333333333334,0.5,0.3220338983050847,24,59,-0.08433734939759036,171,0.07125,0.6153846153846154,0.29545454545454547,39,132,-0.08771929824561403
tissuemnist,RegNetY400MF,L30_G30,2,30,headroom_b30,2400,51,0.07125,2.586900762532412,4.624125027652294,0.1936199938526592,51.00000091996879,0.9988822333128877,0.9411764705882353,0.9783275464048259,51.000000987303714,0.9998444157716,0.9803921568627451,-0.23199824355752902,0.10417375435549393,-0.3100119466737207,0.06672739746404834,0.21551114279961794,20,0.008333333333333333,0.5,0.25,12,8,0.2,40,0.016666666666666666,0.5263157894736842,0.38095238095238093,19,21,0.05,70,0.029166666666666667,0.42857142857142855,0.40476190476190477,28,42,-0.07142857142857142,157,0.06541666666666666,0.5238095238095238,0.3217391304347826,42,115,-0.09554140127388536
octmnist,RegNetY400MF,L30_G30,4,30,headroom_b30,1000,75,0.25,4.616042590888838,4.718964157863695,0.1639764738860161,75.00000087529159,0.999901104892501,0.9866666666666667,0.983553062013937,75.00000130767913,0.9999832089816475,1.0,-0.5841101033383036,0.13534969529128546,-0.7174928570876563,0.11743994050951723,0.0047069504581568195,30,0.03,0.75,0.8571428571428571,16,14,0.0,58,0.058,0.7727272727272727,0.8611111111111112,22,36,-0.2413793103448276,134,0.134,0.8541666666666666,0.7558139534883721,48,86,-0.1791044776119403,285,0.285,0.8571428571428571,0.5581395348837209,70,215,-0.21052631578947367
octmnist,RegNetY400MF,L30_G30,3,30,headroom_b30,1000,75,0.25,4.4601743144474915,3.5824019603849018,0.20411765694041156,75.00000081703438,0.9999101289017709,0.9866666666666667,0.9485647453405617,75.00000097928712,0.9999890319879792,1.0,-0.5677822183880334,0.11909982211959759,-0.6520454849301711,0.08896647666311315,0.002987662422385841,35,0.035,0.8823529411764706,0.7777777777777778,17,18,0.02857142857142857,64,0.064,0.9259259259259259,0.7567567567567568,27,37,-0.046875,127,0.127,0.875,0.6455696202531646,48,79,-0.07086614173228346,274,0.274,0.8472222222222222,0.5198019801980198,72,202,-0.16058394160583941
octmnist,RegNetY400MF,L30_G30,1,30,headroom_b30,1000,75,0.25,4.242848877198984,4.602083637253452,0.1593527863606129,75.00000086679162,0.9998879978779176,0.9866666666666667,0.9796401332288134,75.00000097349815,0.9999861969849132,1.0,-0.5912187803770599,0.13811654014513022,-0.612760379838865,0.12541896939971064,0.007701362661162952,40,0.04,0.8333333333333334,0.6363636363636364,18,22,0.025,72,0.072,0.7931034482758621,0.6511627906976745,29,43,-0.06944444444444445,135,0.135,0.8163265306122449,0.5813953488372093,49,86,-0.07407407407407407,264,0.264,0.8472222222222222,0.5625,72,192,-0.17803030303030304
octmnist,RegNetY400MF,L30_G30,2,30,headroom_b30,1000,75,0.25,4.680343988537134,3.796554218520048,0.16518596068067526,75.0000009449038,0.9998770688663737,0.9866666666666667,0.9612977457451617,75.00000094682413,0.9999807249790481,0.9866666666666667,-0.6535465303946291,0.1382076210259975,-0.7218254280671372,0.11114006550810558,0.002006300872635395,40,0.04,0.7142857142857143,0.8461538461538461,14,26,-0.3,73,0.073,0.8148148148148148,0.7608695652173914,27,46,-0.1780821917808219,151,0.151,0.8333333333333334,0.7475728155339806,48,103,-0.24503311258278146,319,0.319,0.8591549295774648,0.5483870967741935,71,248,-0.23510971786833856
octmnist,RegNetY400MF,L30_G30,4,30,headroom_b30,1000,75,0.25,4.616042590888838,4.718964157863695,0.1639764738860161,75.00000087529159,0.999901104892501,0.9866666666666667,0.983553062013937,75.00000130767913,0.9999832089816475,1.0,-0.5841101033383036,0.13534969529128546,-0.7174928570876563,0.11743994050951723,0.0047069504581568195,30,0.03,0.75,0.8571428571428571,16,14,0.0,58,0.058,0.7727272727272727,0.8611111111111112,22,36,-0.2413793103448276,134,0.134,0.8541666666666666,0.7558139534883721,48,86,-0.1791044776119403,285,0.285,0.8571428571428571,0.5581395348837209,70,215,-0.21052631578947367
octmnist,RegNetY400MF,L30_G30,3,30,headroom_b30,1000,75,0.25,4.4601743144474915,3.5824019603849018,0.20411765694041156,75.00000081703438,0.9999101289017709,0.9866666666666667,0.9485647453405617,75.00000097928712,0.9999890319879792,1.0,-0.5677822183880334,0.11909982211959759,-0.6520454849301711,0.08896647666311315,0.002987662422385841,35,0.035,0.8823529411764706,0.7777777777777778,17,18,0.02857142857142857,64,0.064,0.9259259259259259,0.7567567567567568,27,37,-0.046875,127,0.127,0.875,0.6455696202531646,48,79,-0.07086614173228346,274,0.274,0.8472222222222222,0.5198019801980198,72,202,-0.16058394160583941
octmnist,RegNetY400MF,L30_G30,1,30,headroom_b30,1000,75,0.25,4.242848877198984,4.602083637253452,0.1593527863606129,75.00000086679162,0.9998879978779176,0.9866666666666667,0.9796401332288134,75.00000097349815,0.9999861969849132,1.0,-0.5912187803770599,0.13811654014513022,-0.612760379838865,0.12541896939971064,0.007701362661162952,40,0.04,0.8333333333333334,0.6363636363636364,18,22,0.025,72,0.072,0.7931034482758621,0.6511627906976745,29,43,-0.06944444444444445,135,0.135,0.8163265306122449,0.5813953488372093,49,86,-0.07407407407407407,264,0.264,0.8472222222222222,0.5625,72,192,-0.17803030303030304
octmnist,RegNetY400MF,L30_G30,2,30,headroom_b30,1000,75,0.25,4.680343988537134,3.796554218520048,0.16518596068067526,75.0000009449038,0.9998770688663737,0.9866666666666667,0.9612977457451617,75.00000094682413,0.9999807249790481,0.9866666666666667,-0.6535465303946291,0.1382076210259975,-0.7218254280671372,0.11114006550810558,0.002006300872635395,40,0.04,0.7142857142857143,0.8461538461538461,14,26,-0.3,73,0.073,0.8148148148148148,0.7608695652173914,27,46,-0.1780821917808219,151,0.151,0.8333333333333334,0.7475728155339806,48,103,-0.24503311258278146,319,0.319,0.8591549295774648,0.5483870967741935,71,248,-0.23510971786833856
dermmnist,RegNetY400MF,L50_G50,4,30,headroom_b30,2003,112,0.11133300049925113,2.3741150651825045,3.163850870757356,0.231655909682913,112.0000008839205,0.9998401737573224,0.9732142857142857,0.9038694935954342,112.00000098352749,0.9999825197746749,0.9910714285714286,-0.37911915351820213,0.08578154231449273,-0.4702658350432593,0.059179174126925214,0.08629655789275115,21,0.010484273589615577,0.6,0.8333333333333334,15,6,0.19047619047619047,53,0.026460309535696454,0.6451612903225806,0.7272727272727273,31,22,0.07547169811320754,108,0.05391912131802296,0.7213114754098361,0.6382978723404256,61,47,0.12962962962962962,203,0.10134797803295058,0.7701149425287356,0.43103448275862066,87,116,0.08374384236453201
dermmnist,RegNetY400MF,L50_G50,3,30,headroom_b30,2003,112,0.11133300049925113,2.474815040319406,2.222009417488662,0.19408599840444715,112.00000089799418,0.9998198861833203,0.9910714285714286,0.7791814643702293,112.00001125781483,0.9999783565363178,0.9910714285714286,-0.4951234208463912,0.08318130976487065,-0.4738344977522625,0.05412701806186435,0.0536561645208918,22,0.010983524712930605,0.8333333333333334,0.5,12,10,0.22727272727272727,36,0.01797304043934099,0.65,0.625,20,16,0.08333333333333333,87,0.04343484772840739,0.7368421052631579,0.5918367346938775,38,49,-0.011494252873563218,209,0.10434348477284074,0.7246376811594203,0.4642857142857143,69,140,-0.07177033492822966
dermmnist,RegNetY400MF,L50_G50,1,30,headroom_b30,2003,112,0.11133300049925113,1.9328193882647877,3.3554819409934145,0.2052443567584371,112.00000085700393,0.9997712772396344,0.9732142857142857,0.9311320020959044,112.0000032178651,0.9999742769211128,0.9910714285714286,-0.43662556210591597,0.07017914602611634,-0.4889940327239867,0.048235510620273606,0.19512126129481067,21,0.010484273589615577,0.8888888888888888,0.6666666666666666,9,12,0.0,38,0.018971542685971045,0.7894736842105263,0.631578947368421,19,19,0.07894736842105263,63,0.03145282076884673,0.78125,0.6129032258064516,32,31,0.09523809523809523,128,0.06390414378432352,0.7457627118644068,0.5072463768115942,59,69,0.0703125
dermmnist,RegNetY400MF,L50_G50,2,30,headroom_b30,2003,112,0.11133300049925113,2.5008430285948426,2.3970617115429187,0.2081644660493811,112.00000091680238,0.9998058867717001,0.9910714285714286,0.8252160399223181,112.0000009560426,0.9999788956069947,1.0,-0.4151898366201934,0.10515801528018648,-0.4490832932889032,0.07129228893658125,0.04869320729717316,30,0.014977533699450823,0.5625,0.7142857142857143,16,14,-0.03333333333333333,51,0.0254618072890664,0.6521739130434783,0.7142857142857143,23,28,-0.09803921568627451,129,0.06440339490763854,0.6274509803921569,0.47435897435897434,51,78,-0.03875968992248062,261,0.13030454318522217,0.7159090909090909,0.4277456647398844,88,173,-0.0421455938697318
dermmnist,RegNetY400MF,L50_G50,4,30,headroom_b30,2003,112,0.11133300049925113,2.3741150651825045,3.163850870757356,0.231655909682913,112.0000008839205,0.9998401737573224,0.9732142857142857,0.9038694935954342,112.00000098352749,0.9999825197746749,0.9910714285714286,-0.37911915351820213,0.08578154231449273,-0.4702658350432593,0.059179174126925214,0.08629655789275115,21,0.010484273589615577,0.6,0.8333333333333334,15,6,0.19047619047619047,53,0.026460309535696454,0.6451612903225806,0.7272727272727273,31,22,0.07547169811320754,108,0.05391912131802296,0.7213114754098361,0.6382978723404256,61,47,0.12962962962962962,203,0.10134797803295058,0.7701149425287356,0.43103448275862066,87,116,0.08374384236453201
dermmnist,RegNetY400MF,L50_G50,3,30,headroom_b30,2003,112,0.11133300049925113,2.474815040319406,2.222009417488662,0.19408599840444715,112.00000089799418,0.9998198861833203,0.9910714285714286,0.7791814643702293,112.00001125781483,0.9999783565363178,0.9910714285714286,-0.4951234208463912,0.08318130976487065,-0.4738344977522625,0.05412701806186435,0.0536561645208918,22,0.010983524712930605,0.8333333333333334,0.5,12,10,0.22727272727272727,36,0.01797304043934099,0.65,0.625,20,16,0.08333333333333333,87,0.04343484772840739,0.7368421052631579,0.5918367346938775,38,49,-0.011494252873563218,209,0.10434348477284074,0.7246376811594203,0.4642857142857143,69,140,-0.07177033492822966
dermmnist,RegNetY400MF,L50_G50,1,30,headroom_b30,2003,112,0.11133300049925113,1.9328193882647877,3.3554819409934145,0.2052443567584371,112.00000085700393,0.9997712772396344,0.9732142857142857,0.9311320020959044,112.0000032178651,0.9999742769211128,0.9910714285714286,-0.43662556210591597,0.07017914602611634,-0.4889940327239867,0.048235510620273606,0.19512126129481067,21,0.010484273589615577,0.8888888888888888,0.6666666666666666,9,12,0.0,38,0.018971542685971045,0.7894736842105263,0.631578947368421,19,19,0.07894736842105263,63,0.03145282076884673,0.78125,0.6129032258064516,32,31,0.09523809523809523,128,0.06390414378432352,0.7457627118644068,0.5072463768115942,59,69,0.0703125
dermmnist,RegNetY400MF,L50_G50,2,30,headroom_b30,2003,112,0.11133300049925113,2.5008430285948426,2.3970617115429187,0.2081644660493811,112.00000091680238,0.9998058867717001,0.9910714285714286,0.8252160399223181,112.0000009560426,0.9999788956069947,1.0,-0.4151898366201934,0.10515801528018648,-0.4490832932889032,0.07129228893658125,0.04869320729717316,30,0.014977533699450823,0.5625,0.7142857142857143,16,14,-0.03333333333333333,51,0.0254618072890664,0.6521739130434783,0.7142857142857143,23,28,-0.09803921568627451,129,0.06440339490763854,0.6274509803921569,0.47435897435897434,51,78,-0.03875968992248062,261,0.13030454318522217,0.7159090909090909,0.4277456647398844,88,173,-0.0421455938697318
tissuemnist,RegNetY400MF,L50_G50,4,30,headroom_b30,2400,86,0.07125,2.3919568534658575,3.009396170463779,0.1757725305897454,86.00000086737307,0.9987686569042806,0.9767441860465116,0.883185641058495,86.00000099375475,0.9998369079577965,1.0,-0.2492655633386195,0.0986825919791627,-0.26770237799636953,0.05856172506413802,0.13555982303391437,16,0.006666666666666667,0.3,0.6666666666666666,10,6,-0.0625,43,0.017916666666666668,0.32142857142857145,0.3333333333333333,28,15,0.09302325581395349,92,0.03833333333333333,0.46,0.3333333333333333,50,42,0.09782608695652174,217,0.09041666666666667,0.5066666666666667,0.2887323943661972,75,142,-0.013824884792626729
tissuemnist,RegNetY400MF,L50_G50,3,30,headroom_b30,2400,86,0.07125,2.5444216314428267,4.289512086340084,0.24864481213985173,86.00000078614815,0.9990277802131563,0.9651162790697675,0.97494462977029,86.00000095011484,0.999879677062444,0.9767441860465116,-0.22813704838829926,0.1120211756267967,-0.24091558149237582,0.07931577187583094,0.14758338457799647,28,0.011666666666666667,0.5454545454545454,0.35294117647058826,11,17,0.0,45,0.01875,0.6470588235294118,0.25,17,28,0.08888888888888889,105,0.04375,0.5,0.2537313432835821,38,67,0.01904761904761905,231,0.09625,0.5138888888888888,0.24528301886792453,72,159,-0.008658008658008658
tissuemnist,RegNetY400MF,L50_G50,1,30,headroom_b30,2400,86,0.07125,2.4040462699043816,3.005529317604271,0.25979319239524745,86.00000096113843,0.9988365614299585,0.9883720930232558,0.9014118324478811,86.00000097775974,0.9998479869527755,1.0,-0.22515241599367447,0.11790533173281242,-0.2527479042492476,0.07121454221784339,0.11230098795689844,30,0.0125,0.26666666666666666,0.26666666666666666,15,15,0.0,66,0.0275,0.3125,0.35294117647058826,32,34,-0.030303030303030304,114,0.0475,0.29545454545454547,0.3,44,70,-0.07017543859649122,243,0.10125,0.4461538461538462,0.24157303370786518,65,178,-0.05761316872427984
tissuemnist,RegNetY400MF,L50_G50,2,30,headroom_b30,2400,86,0.07125,2.586900762532412,2.408090312030074,0.25805347958734604,86.0000008166347,0.9988822333128877,0.9651162790697675,0.8368437782230888,86.00000098572595,0.9998444157716,1.0,-0.23199824355752902,0.10417375435549393,-0.23579199163200518,0.06199129163889067,0.06964798497297875,25,0.010416666666666666,0.7,0.26666666666666666,10,15,0.12,50,0.020833333333333332,0.5,0.3333333333333333,20,30,0.0,108,0.045,0.4318181818181818,0.3125,44,64,-0.009259259259259259,281,0.11708333333333333,0.421875,0.2073732718894009,64,217,-0.06405693950177936
tissuemnist,RegNetY400MF,L50_G50,4,30,headroom_b30,2400,86,0.07125,2.3919568534658575,3.009396170463779,,,,,,,,,-0.2492655633386195,0.0986825919791627,-0.26770237799636953,0.05856172506413802,0.13555982303391437,16,0.006666666666666667,0.3,0.6666666666666666,10,6,-0.0625,43,0.017916666666666668,0.32142857142857145,0.3333333333333333,28,15,0.09302325581395349,92,0.03833333333333333,0.46,0.3333333333333333,50,42,0.09782608695652174,217,0.09041666666666667,0.5066666666666667,0.2887323943661972,75,142,-0.013824884792626729
tissuemnist,RegNetY400MF,L50_G50,3,30,headroom_b30,2400,86,0.07125,2.5444216314428267,4.289512086340084,,,,,,,,,-0.22813704838829926,0.1120211756267967,-0.24091558149237582,0.07931577187583094,0.14758338457799647,28,0.011666666666666667,0.5454545454545454,0.35294117647058826,11,17,0.0,45,0.01875,0.6470588235294118,0.25,17,28,0.08888888888888889,105,0.04375,0.5,0.2537313432835821,38,67,0.01904761904761905,231,0.09625,0.5138888888888888,0.24528301886792453,72,159,-0.008658008658008658
tissuemnist,RegNetY400MF,L50_G50,1,30,headroom_b30,2400,86,0.07125,2.4040462699043816,3.005529317604271,,,,,,,,,-0.22515241599367447,0.11790533173281242,-0.2527479042492476,0.07121454221784339,0.11230098795689844,30,0.0125,0.26666666666666666,0.26666666666666666,15,15,0.0,66,0.0275,0.3125,0.35294117647058826,32,34,-0.030303030303030304,114,0.0475,0.29545454545454547,0.3,44,70,-0.07017543859649122,243,0.10125,0.4461538461538462,0.24157303370786518,65,178,-0.05761316872427984
tissuemnist,RegNetY400MF,L50_G50,2,30,headroom_b30,2400,86,0.07125,2.586900762532412,2.408090312030074,,,,,,,,,-0.23199824355752902,0.10417375435549393,-0.23579199163200518,0.06199129163889067,0.06964798497297875,25,0.010416666666666666,0.7,0.26666666666666666,10,15,0.12,50,0.020833333333333332,0.5,0.3333333333333333,20,30,0.0,108,0.045,0.4318181818181818,0.3125,44,64,-0.009259259259259259,281,0.11708333333333333,0.421875,0.2073732718894009,64,217,-0.06405693950177936
octmnist,RegNetY400MF,L50_G50,4,30,headroom_b30,1000,125,0.25,4.616042590888838,1.8059726789052295,,,,,,,,,-0.5841101033383036,0.13534969529128546,-0.5171040275545481,0.08967760434206522,0.0006181178506940651,45,0.045,0.6666666666666666,0.6666666666666666,21,24,-0.044444444444444446,91,0.091,0.7804878048780488,0.64,41,50,0.0,172,0.172,0.8028169014084507,0.5544554455445545,71,101,0.005813953488372093,386,0.386,0.8207547169811321,0.3964285714285714,106,280,-0.06217616580310881
octmnist,RegNetY400MF,L50_G50,3,30,headroom_b30,1000,125,0.25,4.4601743144474915,0.7043387802237384,,,,,,,,,-0.5677822183880334,0.11909982211959759,-0.15939111106972725,0.09195034384004452,0.0006403303657200825,29,0.029,0.6666666666666666,0.45454545454545453,18,11,0.2413793103448276,82,0.082,0.6923076923076923,0.5348837209302325,39,43,0.04878048780487805,167,0.167,0.7714285714285715,0.5051546391752577,70,97,0.029940119760479042,378,0.378,0.7870370370370371,0.362962962962963,108,270,-0.03439153439153439
octmnist,RegNetY400MF,L50_G50,1,30,headroom_b30,1000,125,0.25,4.242848877198984,2.2300599422878484,,,,,,,,,-0.5912187803770599,0.13811654014513022,-0.4846062249791004,0.0921066242003621,0.0017388681958176967,43,0.043,0.7619047619047619,0.5,21,22,0.11627906976744186,86,0.086,0.6521739130434783,0.5,46,40,0.11627906976744186,171,0.171,0.7272727272727273,0.5957446808510638,77,94,0.0,335,0.335,0.7747747747747747,0.48214285714285715,111,224,-0.06567164179104477
octmnist,RegNetY400MF,L50_G50,2,30,headroom_b30,1000,125,0.25,4.680343988537134,1.1763248707069134,,,,,,,,,-0.6535465303946291,0.1382076210259975,-0.49976591100275314,0.09341556202801851,0.00038876316963185433,46,0.046,0.7058823529411765,0.6896551724137931,17,29,-0.17391304347826086,100,0.1,0.7333333333333333,0.7454545454545455,45,55,-0.08,192,0.192,0.7763157894736842,0.6120689655172413,76,116,-0.0625,420,0.42,0.8090909090909091,0.3709677419354839,110,310,-0.06190476190476191
octmnist,RegNetY400MF,L50_G50,4,30,headroom_b30,1000,125,0.25,4.616042590888838,1.8059726789052295,,,,,,,,,-0.5841101033383036,0.13534969529128546,-0.5171040275545481,0.08967760434206522,0.0006181178506940651,45,0.045,0.6666666666666666,0.6666666666666666,21,24,-0.044444444444444446,91,0.091,0.7804878048780488,0.64,41,50,0.0,172,0.172,0.8028169014084507,0.5544554455445545,71,101,0.005813953488372093,386,0.386,0.8207547169811321,0.3964285714285714,106,280,-0.06217616580310881
octmnist,RegNetY400MF,L50_G50,3,30,headroom_b30,1000,125,0.25,4.4601743144474915,0.7043387802237384,,,,,,,,,-0.5677822183880334,0.11909982211959759,-0.15939111106972725,0.09195034384004452,0.0006403303657200825,29,0.029,0.6666666666666666,0.45454545454545453,18,11,0.2413793103448276,82,0.082,0.6923076923076923,0.5348837209302325,39,43,0.04878048780487805,167,0.167,0.7714285714285715,0.5051546391752577,70,97,0.029940119760479042,378,0.378,0.7870370370370371,0.362962962962963,108,270,-0.03439153439153439
octmnist,RegNetY400MF,L50_G50,1,30,headroom_b30,1000,125,0.25,4.242848877198984,2.2300599422878484,,,,,,,,,-0.5912187803770599,0.13811654014513022,-0.4846062249791004,0.0921066242003621,0.0017388681958176967,43,0.043,0.7619047619047619,0.5,21,22,0.11627906976744186,86,0.086,0.6521739130434783,0.5,46,40,0.11627906976744186,171,0.171,0.7272727272727273,0.5957446808510638,77,94,0.0,335,0.335,0.7747747747747747,0.48214285714285715,111,224,-0.06567164179104477
