method,dataset,model,cap,seed,warmup,lrc,ceskip,sweep,N,K,base_rate,prec_at_K,mad_m,std_m,theta,Bsz_f0.05,keepTP_f0.05,dropTP_f0.05,purgap_f0.05,bandwidth_norm_f0.05,band_absmarg_norm_f0.05,band_runup_top1_f0.05,band_runup_ndist_f0.05,cut_wTP_f0.05,cut_wMISSED_f0.05,cut_wFPin_f0.05,cut_neff_f0.05,Bsz_f0.10,keepTP_f0.10,dropTP_f0.10,purgap_f0.10,bandwidth_norm_f0.10,band_absmarg_norm_f0.10,band_runup_top1_f0.10,band_runup_ndist_f0.10,cut_wTP_f0.10,cut_wMISSED_f0.10,cut_wFPin_f0.10,cut_neff_f0.10,Bsz_f0.20,keepTP_f0.20,dropTP_f0.20,purgap_f0.20,bandwidth_norm_f0.20,band_absmarg_norm_f0.20,band_runup_top1_f0.20,band_runup_ndist_f0.20,cut_wTP_f0.20,cut_wMISSED_f0.20,cut_wFPin_f0.20,cut_neff_f0.20,inc_wTP,inc_wMISSED,inc_wFPin,inc_neff,inc_neff_frac,sig_wTP_tau1.00,sig_wMISSED_tau1.00,sig_wFPin_tau1.00,sig_neff_tau1.00,sig_nefffrac_tau1.00,sig_wTP_tau0.25,sig_wMISSED_tau0.25,sig_wFPin_tau0.25,sig_neff_tau0.25,sig_nefffrac_tau0.25,sig_wTP_tau0.05,sig_wMISSED_tau0.05,sig_wFPin_tau0.05,sig_neff_tau0.05,sig_nefffrac_tau0.05,path
fioretto_ldf,dermmnist,MobileNetV3,L50_G50,1,1,5e-05,,headroom_b30_lrc5e-05,2003,112,0.11133300049925113,0.7767857142857143,4.909401032913236,7.978857597997828,-1.3157816296215952,100,0.62,0.5,0.12,0.0033184746523731786,0.3278434934625574,0.49,3,0.56,0.25,0.19,100.0,200,0.76,0.39,0.37,0.0033184746523731786,0.6804485529873721,0.515,3,0.575,0.195,0.12,200.0,312,0.7767857142857143,0.285,0.4917857142857143,0.0033184746523731786,0.8741610581342218,0.5192307692307693,3,0.46153846153846156,0.18269230769230768,0.08012820512820513,312.0,0.5833428912804335,0.13684842325467128,0.25820057742051,93.84837635855077,0.04685390731829794,0.5750433916504387,0.153731137515097,0.252223298766436,95.01054589269067,0.04743412176369979,0.5698474458412603,0.006895083663223201,0.42580291851867874,16.17912149107603,0.00807744457867001,0.8467123331665329,7.65073410246608e-12,0.1532876668323305,2.4600756675107474,0.0012281955404447066,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_1/config.json
fioretto_ldf,dermmnist,MobileNetV3,L50_G50,2,1,5e-05,,headroom_b30_lrc5e-05,2003,112,0.11133300049925113,0.7410714285714286,4.899417819744659,7.787271610539093,-3.127396537143633,100,0.54,0.4,0.14,0.024512522312641175,0.30404315200187054,0.57,3,0.47,0.2,0.23,100.0,200,0.71,0.35,0.36,0.024512522312641175,0.6746606249564832,0.54,4,0.53,0.175,0.145,200.0,312,0.7410714285714286,0.29,0.4510714285714286,0.024512522312641175,0.8497819160532046,0.5448717948717948,4,0.4519230769230769,0.1858974358974359,0.09294871794871795,312.0,0.6382831646956066,0.0344120059451457,0.31502382165582754,68.80134914880976,0.034349150848132684,0.6253759163285834,0.03738630986979832,0.3194043948901644,69.43445843491443,0.03466523137040162,0.7103220262764869,1.949047141412126e-06,0.28967355406861867,15.015887580502294,0.00749669874213794,0.6238836793094292,4.1103595507692454e-20,0.3761163206905709,4.383081255466196,0.0021882582403725394,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/dermmnist/L50_G50/fioretto_ldf/seed_2/config.json
hounie_rcl,tissuemnist,MobileNetV3,L50_G50,4,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.5116279069767442,2.174865030802372,3.2520131713124423,-0.16891608384350731,120,0.48333333333333334,0.2833333333333333,0.2,0.005019876420661427,0.11989228177461352,0.5916666666666667,4,0.38333333333333336,0.14166666666666666,0.25833333333333336,120.0,206,0.5116279069767442,0.275,0.23662790697674418,0.005019876420661427,0.21615781728308706,0.5048543689320388,5,0.3737864077669903,0.16019417475728157,0.20388349514563106,206.0,326,0.5116279069767442,0.22916666666666666,0.2824612403100776,0.005019876420661427,0.2778848694165162,0.4570552147239264,5,0.30368098159509205,0.1687116564417178,0.12883435582822086,326.0,0.24537371052999044,0.1382464246117965,0.10077914266862244,723.2181923352169,0.30134091347300707,0.2069495270282616,0.13613088415808955,0.07270655105824995,828.4173062992255,0.34517387762467727,0.350445239998463,0.14811556874762938,0.22999788303625748,185.94311436302578,0.07747629765126074,0.4225385312019112,0.006674152008363226,0.5405660665856943,29.449851126881267,0.012270771302867195,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_4/config.json
hounie_rcl,tissuemnist,MobileNetV3,L50_G50,3,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.5,6.272907805460758,9.095676036098231,-0.16448972086639246,120,0.4,0.3333333333333333,0.06666666666666671,0.0055530690763608516,0.18032302782680013,0.30833333333333335,5,0.36666666666666664,0.16666666666666666,0.3,120.0,206,0.5,0.2833333333333333,0.21666666666666667,0.0055530690763608516,0.35786885809108593,0.33980582524271846,5,0.3737864077669903,0.1650485436893204,0.2087378640776699,206.0,326,0.5,0.24166666666666667,0.2583333333333333,0.0055530690763608516,0.4342574222546384,0.3159509202453988,5,0.3098159509202454,0.17791411042944785,0.13190184049079753,326.0,0.315092038394516,0.18903066462668872,0.23959433606753003,181.3208081696792,0.07555033673736633,0.29625282254831437,0.19576614626894984,0.20720037160355786,191.27933752307146,0.07969972396794645,0.20488314403431634,0.13934938134618058,0.405330966470624,50.014187536288574,0.020839244806786904,0.032639190807912076,0.02812140746661382,0.8391727007987162,7.10157405919548,0.00295898919133145,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_3/config.json
hounie_rcl,tissuemnist,MobileNetV3,L50_G50,1,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.4186046511627907,0.9677653487351469,1.620302972151245,-0.049103132350738043,120,0.3,0.31666666666666665,-0.016666666666666663,0.0023837263668529526,0.0809391227040835,0.625,3,0.30833333333333335,0.15833333333333333,0.35,120.0,206,0.4186046511627907,0.23333333333333334,0.18527131782945738,0.0023837263668529526,0.14512068615288085,0.6359223300970874,3,0.3106796116504854,0.13592233009708737,0.24271844660194175,206.0,326,0.4186046511627907,0.19166666666666668,0.22693798449612404,0.0023837263668529526,0.17355037884258498,0.6840490797546013,3,0.25153374233128833,0.1411042944785276,0.15337423312883436,326.0,0.13048628361703324,0.09369261304089127,0.0457197946941152,1632.6587711336183,0.6802744879723409,0.11070775538974599,0.08577006112852134,0.03534560767620228,1724.4758956068254,0.7185316231695106,0.16600462687785564,0.12001306726370296,0.078965849810719,885.5658483947091,0.3689857701644621,0.25140300550375766,0.10548603105143343,0.42146378453829364,122.44218771377172,0.051017578214071546,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_1/config.json
hounie_rcl,tissuemnist,MobileNetV3,L50_G50,2,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.38372093023255816,3.597398891817292,5.699737145750085,-0.125889403464995,120,0.31666666666666665,0.2833333333333333,0.033333333333333326,0.002956993248461632,0.18246799071473652,0.4,4,0.3,0.14166666666666666,0.3416666666666667,120.0,206,0.38372093023255816,0.23333333333333334,0.15038759689922482,0.002956993248461632,0.32609272922419114,0.36893203883495146,6,0.2961165048543689,0.13592233009708737,0.25728155339805825,206.0,326,0.38372093023255816,0.1875,0.19622093023255816,0.002956993248461632,0.39459009363308134,0.37423312883435583,6,0.2392638036809816,0.13803680981595093,0.16257668711656442,326.0,0.23585798422276283,0.14818736201537228,0.18531845063432914,401.70713903357256,0.1673779745973219,0.20528217286092196,0.14301494417923843,0.1413725792923918,454.22622405937005,0.18926092669140418,0.27193641061676854,0.13411408546370684,0.35986975539663,76.58214903402242,0.03190922876417601,0.31039654562035607,0.009093541364496669,0.5976113739434019,14.540398203660958,0.006058499251525399,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/hounie_rcl/seed_2/config.json
tralo,tissuemnist,MobileNetV3,L50_G50,4,1,5e-05,True,headroom_b30_lrc5e-05,2400,86,0.07125,0.5232558139534884,2.687556713150138,4.067146669824166,-0.33679450956692736,120,0.5,0.3333333333333333,0.16666666666666669,0.000561743361247209,0.13318444613831662,0.4583333333333333,3,0.4166666666666667,0.16666666666666666,0.25,120.0,206,0.5232558139534884,0.2916666666666667,0.23158914728682173,0.000561743361247209,0.24001850066263647,0.4029126213592233,4,0.3883495145631068,0.16990291262135923,0.19902912621359223,206.0,326,0.5232558139534884,0.23333333333333334,0.2899224806201551,0.000561743361247209,0.2909818133289242,0.3374233128834356,5,0.3098159509202454,0.17177914110429449,0.12576687116564417,326.0,0.2615301014429358,0.13824605537787182,0.11241985808753047,649.3413530268379,0.27055889709451575,0.22020543318470673,0.13647870122469957,0.07881628134646582,764.1504894751328,0.31839603728130533,0.4462998575781158,0.11450022532872318,0.30171110177669164,116.64885968005692,0.04860369153335705,0.5837411612811931,0.0013287712614046049,0.4156621862520406,19.45359044374625,0.008105662684894271,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_4/config.json
tralo,tissuemnist,MobileNetV3,L50_G50,3,1,5e-05,True,headroom_b30_lrc5e-05,2400,86,0.07125,0.5581395348837209,4.2451174629277535,6.4590861058636655,-0.1300883337481139,120,0.5333333333333333,0.25,0.2833333333333333,0.00051569409277989,0.09614493998213586,0.38333333333333336,5,0.39166666666666666,0.125,0.23333333333333334,120.0,206,0.5581395348837209,0.21666666666666667,0.34147286821705425,0.00051569409277989,0.17516930487479998,0.41262135922330095,5,0.3592233009708738,0.1262135922330097,0.18446601941747573,206.0,326,0.5581395348837209,0.21666666666666667,0.34147286821705425,0.00051569409277989,0.2249595495091716,0.37423312883435583,5,0.3067484662576687,0.15950920245398773,0.1165644171779141,326.0,0.28837773018934476,0.1439017994438094,0.10440883866738132,530.870672863973,0.2211961136933221,0.2455049500583052,0.14315121735040698,0.0789726260770272,605.3210800551714,0.25221711668965474,0.38222581970831365,0.1319768144095164,0.24726598518547685,116.32270127851615,0.04846779219938173,0.4663781229567399,0.018195893660667515,0.4672082905196862,23.37838061657213,0.009740991923571722,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_3/config.json
tralo,tissuemnist,MobileNetV3,L50_G50,1,1,5e-05,True,headroom_b30_lrc5e-05,2400,86,0.07125,0.5232558139534884,3.512559118900532,5.050273575305113,-0.13249978976334575,120,0.45,0.2833333333333333,0.16666666666666669,0.003399816994364915,0.069609853951148,0.48333333333333334,4,0.36666666666666664,0.14166666666666666,0.275,120.0,206,0.5232558139534884,0.25,0.2732558139534884,0.003399816994364915,0.13255972272248795,0.49514563106796117,4,0.3640776699029126,0.14563106796116504,0.19902912621359223,206.0,326,0.5232558139534884,0.22916666666666666,0.2940891472868218,0.003399816994364915,0.19004970278349897,0.4171779141104294,4,0.3067484662576687,0.1687116564417178,0.12576687116564417,326.0,0.27183353414325323,0.15059653895141256,0.10690046270923016,615.9380617231365,0.25664085905130685,0.23086208854177304,0.14488995893541556,0.08193827395027065,699.1072554656603,0.29129468977735845,0.36423526865817646,0.14053678463839359,0.26538304141420127,166.14397433675506,0.06922665597364794,0.3747541843901685,0.024288254009788495,0.5633063497518788,34.950709622638094,0.014562795676099206,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_1/config.json
tralo,tissuemnist,MobileNetV3,L50_G50,2,1,5e-05,True,headroom_b30_lrc5e-05,2400,86,0.07125,0.5116279069767442,2.386979804374138,3.384104035178064,0.2085974674888149,120,0.45,0.31666666666666665,0.13333333333333336,0.0011045059139299146,0.12006616840818882,0.425,5,0.38333333333333336,0.15833333333333333,0.275,120.0,206,0.5116279069767442,0.2916666666666667,0.21996124031007752,0.0011045059139299146,0.2149578827812694,0.3883495145631068,6,0.38349514563106796,0.16990291262135923,0.20388349514563106,206.0,326,0.5116279069767442,0.2625,0.2491279069767442,0.0011045059139299146,0.27156442843472367,0.32515337423312884,6,0.3282208588957055,0.19325153374233128,0.12883435582822086,326.0,0.22237623584636115,0.13885160299353536,0.07934600247973661,882.5540416339121,0.3677308506807967,0.18122456650416646,0.13368202629253836,0.05254242752340912,994.3201944625723,0.4143000810260718,0.2790857478853427,0.2213164899578795,0.10243796847689167,269.9132368323729,0.11246384868015537,0.27804057444025426,0.27451825166398036,0.012422266350222042,39.236116895735314,0.016348382039889715,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/tralo/seed_2/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,4,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.5,2.6638051519834978,4.167321587329061,-0.14572058197327803,120,0.48333333333333334,0.31666666666666665,0.16666666666666669,0.003854006721377992,0.13555272008697664,0.4166666666666667,3,0.4,0.15833333333333333,0.25833333333333336,120.0,206,0.5,0.30833333333333335,0.19166666666666665,0.003854006721377992,0.24259205708647288,0.3786407766990291,4,0.3883495145631068,0.1796116504854369,0.2087378640776699,206.0,326,0.5,0.2375,0.2625,0.003854006721377992,0.28783621998782927,0.35276073619631904,5,0.3067484662576687,0.17484662576687116,0.13190184049079753,326.0,0.2444145539967335,0.14273698640483007,0.10315975319206465,721.3695522664235,0.3005706467776765,0.20365914022870113,0.1383967138600539,0.06944627564783067,837.6978512858656,0.34904077136911066,0.36008937175395433,0.17108263208151367,0.23674555537478617,148.04181803278243,0.06168409084699268,0.377884776777044,0.03611079400272931,0.5746267509865357,23.15368785565528,0.009647369939856367,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_4/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,3,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.5465116279069767,5.155273979214462,7.693716704245759,-0.49968686094769904,120,0.5,0.2,0.3,0.00010984567261710163,0.1719399650260799,0.425,4,0.35,0.1,0.25,120.0,206,0.5465116279069767,0.225,0.32151162790697674,0.00010984567261710163,0.30831107833393034,0.4223300970873786,5,0.3592233009708738,0.13106796116504854,0.18932038834951456,206.0,326,0.5465116279069767,0.19583333333333333,0.3506782945736434,0.00010984567261710163,0.3874639930225731,0.43558282208588955,7,0.2883435582822086,0.1441717791411043,0.1196319018404908,326.0,0.3444863369514542,0.125260832846049,0.21180002408664306,220.55366612039117,0.09189736088349632,0.3176419571849981,0.13430099586390168,0.17619934437046095,243.40523275642096,0.10141884698184206,0.42452612090704867,0.06321518280085214,0.4077462520689234,49.180567071934206,0.020491902946639252,0.20364862970066697,6.678064083163951e-05,0.7961441727866109,5.647373916656928,0.00235307246527372,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_3/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,1,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.5348837209302325,3.7637330301803735,5.393670877095274,-0.06861278578493074,120,0.48333333333333334,0.2833333333333333,0.2,0.0018472593357576424,0.0730225365986563,0.5333333333333333,4,0.38333333333333336,0.14166666666666666,0.25833333333333336,120.0,206,0.5348837209302325,0.23333333333333334,0.30155038759689917,0.0018472593357576424,0.14097384588894568,0.49029126213592233,4,0.3592233009708738,0.13592233009708737,0.1941747572815534,206.0,326,0.5348837209302325,0.2375,0.2973837209302325,0.0018472593357576424,0.19599691674894684,0.4263803680981595,5,0.3159509202453988,0.17484662576687116,0.12269938650306748,326.0,0.27700194301061165,0.15220542305577656,0.10836333390835752,576.2443654923301,0.24010181895513752,0.23839375959451667,0.14863222187243844,0.08251771659561877,649.7076260771369,0.2707115108654737,0.3589274614984219,0.13729934912914737,0.22441921679681812,157.70668952161392,0.0657111206340058,0.4647738381825881,0.03427324128855758,0.37082406730463,34.229113174124656,0.014262130489218606,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_1/config.json
fioretto_ldf,tissuemnist,MobileNetV3,L50_G50,2,1,5e-05,,headroom_b30_lrc5e-05,2400,86,0.07125,0.45348837209302323,3.7832486436719828,6.234013295802022,0.2132570454973468,120,0.4166666666666667,0.3,0.1166666666666667,0.0302502389406173,0.19630702920286017,0.475,6,0.35833333333333334,0.15,0.2916666666666667,120.0,206,0.45348837209302323,0.2,0.2534883720930232,0.0302502389406173,0.3464783156055958,0.44660194174757284,6,0.3058252427184466,0.11650485436893204,0.22815533980582525,206.0,326,0.45348837209302323,0.18333333333333332,0.27015503875968994,0.0302502389406173,0.4245294133183241,0.3987730061349693,6,0.254601226993865,0.13496932515337423,0.1441717791411043,326.0,0.24568574023310352,0.14781139303616664,0.14083746544470163,376.03705512914723,0.15668210630381135,0.21149571273632178,0.14147981146368227,0.09962750671342743,422.6765578046442,0.17611523241860175,0.30587359263887,0.25132862632979586,0.08831468767030344,82.82066874623295,0.03450861197759707,0.353365130708381,0.35179206821159614,0.0008436759639600449,18.22483948056756,0.00759368311690315,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/tissuemnist/L50_G50/fioretto_ldf/seed_2/config.json
hounie_rcl,octmnist,MobileNetV3,L50_G50,4,1,5e-05,,headroom_b30_lrc5e-05,1000,125,0.25,0.88,5.809128828255114,9.865190533832074,-4.154414623280376,50,0.72,0.6,0.12,0.0020624690558434,0.15920003879577935,0.46,3,0.66,0.3,0.14,50.0,100,0.8,0.54,0.26,0.0020624690558434,0.29798056639507464,0.47,3,0.67,0.27,0.1,100.0,200,0.85,0.49,0.36,0.0020624690558434,0.5518578602261492,0.465,3,0.67,0.245,0.075,200.0,0.8835502787450388,0.008535422888848473,0.11122562237881517,75.26327448143998,0.07526327448143998,0.8796390453294796,0.008970086340774175,0.11463316091010904,76.60444191048725,0.07660444191048725,0.813633760573052,3.2461782361041983e-08,0.1863662108152861,17.52217141704602,0.017522171417046022,0.546270374958823,5.993288987569629e-20,0.4537296250411769,2.9503169253585706,0.0029503169253585707,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_4/config.json
hounie_rcl,octmnist,MobileNetV3,L50_G50,3,1,5e-05,,headroom_b30_lrc5e-05,1000,125,0.25,0.856,5.917308802026403,9.68033026568824,-3.907276128177074,50,0.8,0.56,0.24,0.0013393020810332835,0.15485367386915605,0.48,3,0.68,0.28,0.1,50.0,100,0.76,0.58,0.18000000000000005,0.0013393020810332835,0.28506266268934466,0.46,3,0.67,0.29,0.12,100.0,200,0.83,0.6,0.22999999999999998,0.0013393020810332835,0.6139061939156045,0.505,3,0.715,0.3,0.085,200.0,0.7975729711330397,0.022644294779538054,0.1891143038784961,61.585500826776766,0.061585500826776766,0.7810626534361209,0.023630962400192503,0.20438598142454537,61.96207647279784,0.06196207647279784,0.8474914177780071,2.844741741964422e-07,0.15250847398122544,14.835003863766998,0.014835003863766998,0.9999304520781028,9.800067426625583e-20,6.954792189710658e-05,1.257237803877972,0.0012572378038779718,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_3/config.json
hounie_rcl,octmnist,MobileNetV3,L50_G50,1,1,5e-05,,headroom_b30_lrc5e-05,1000,125,0.25,0.872,7.104126978601718,10.673231912713602,-6.915769268874929,50,0.72,0.64,0.07999999999999996,0.0002704267691605278,0.0911242883490513,0.44,3,0.68,0.32,0.14,50.0,100,0.78,0.56,0.21999999999999997,0.0002704267691605278,0.1837158685025522,0.45,3,0.67,0.28,0.11,100.0,200,0.84,0.51,0.32999999999999996,0.0002704267691605278,0.42194272502871966,0.405,3,0.675,0.255,0.08,200.0,0.9432168072183983,0.0014163891770766044,0.05593706207645532,43.660311502348875,0.04366031150234888,0.9374061984274541,0.0015538989541054385,0.06159252847921749,44.21060527620768,0.04421060527620768,0.999288634809551,8.554850791994341e-13,0.0007113651898801453,12.730954289355513,0.012730954289355513,0.9999999999999845,5.94630950923605e-20,1.5562804060678318e-14,7.343178826605599,0.007343178826605599,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_1/config.json
hounie_rcl,octmnist,MobileNetV3,L50_G50,2,1,5e-05,,headroom_b30_lrc5e-05,1000,125,0.25,0.92,6.270147735958999,9.926257027312875,-4.427280728082083,50,0.72,0.64,0.07999999999999996,0.00962908401521244,0.12424326667182994,0.58,3,0.68,0.32,0.14,50.0,100,0.82,0.54,0.2799999999999999,0.00962908401521244,0.22547965819381438,0.51,3,0.68,0.27,0.09,100.0,200,0.9,0.53,0.37,0.00962908401521244,0.45834853691474053,0.56,3,0.715,0.265,0.05,200.0,0.9541530398375967,0.012337224978093184,0.03857501279228925,66.8880998566952,0.06688809985669521,0.9527957848789685,0.012367774202841601,0.038968760487659855,67.77449971576112,0.06777449971576112,0.9997088417087394,2.5053500305769262e-08,0.0002911451296672648,15.956253041532142,0.015956253041532142,1.0,4.6956845836723204e-20,2.9948561564085946e-20,2.6242971076535775,0.0026242971076535773,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/hounie_rcl/seed_2/config.json
tralo,octmnist,MobileNetV3,L50_G50,4,1,5e-05,True,headroom_b30_lrc5e-05,1000,125,0.25,0.912,7.835596988055028,12.016423569253439,-1.7671427681025462,50,0.88,0.56,0.31999999999999995,0.009577287463982587,0.08651978739493985,0.52,3,0.72,0.28,0.06,50.0,100,0.88,0.56,0.31999999999999995,0.009577287463982587,0.20399133261424215,0.45,3,0.72,0.28,0.06,100.0,200,0.9,0.51,0.39,0.009577287463982587,0.42615605855735267,0.435,3,0.705,0.255,0.05,200.0,0.8257525172707153,0.10252068831433406,0.10900041544572196,85.14953765593786,0.08514953765593786,0.8207596289233887,0.10527890583722901,0.10702922733393014,84.5772766671672,0.0845772766671672,0.8471637532080598,0.0006920687650843474,0.15247627352193488,20.99034120003058,0.02099034120003058,0.7517524721485719,2.0342889035840316e-16,0.24824752785142792,6.467890412494951,0.006467890412494951,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_4/config.json
tralo,octmnist,MobileNetV3,L50_G50,3,1,5e-05,True,headroom_b30_lrc5e-05,1000,125,0.25,0.84,6.858694038779838,10.404421545045473,-2.3108232111169213,50,0.6,0.68,-0.08000000000000007,0.0088251820968505,0.11217394784663648,0.48,3,0.64,0.34,0.2,50.0,100,0.72,0.58,0.14,0.0088251820968505,0.2239044966857334,0.43,3,0.65,0.29,0.14,100.0,200,0.81,0.55,0.26,0.0088251820968505,0.4486705837326015,0.385,3,0.68,0.275,0.095,200.0,0.7959557728457874,0.06433502538653542,0.17034225080334728,85.84995044670401,0.08584995044670402,0.7920709824527823,0.07009900428099815,0.17251944799926391,86.3344117514122,0.08633441175141221,0.8722885074618666,9.043057018627148e-05,0.12768167745309938,20.83132323442395,0.02083132323442395,0.9416290713286901,4.19260734800345e-20,0.05837092867130995,3.787053812530746,0.003787053812530746,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_3/config.json
tralo,octmnist,MobileNetV3,L50_G50,1,1,5e-05,True,headroom_b30_lrc5e-05,1000,125,0.25,0.92,6.86810153724006,10.502819532885525,-1.1107140988930602,50,0.8,0.48,0.32000000000000006,0.001780879997185237,0.11232501743340834,0.48,3,0.64,0.24,0.1,50.0,100,0.82,0.58,0.24,0.001780879997185237,0.2357918633161232,0.49,3,0.7,0.29,0.09,100.0,200,0.91,0.57,0.3400000000000001,0.001780879997185237,0.47534440891699314,0.405,3,0.74,0.285,0.045,200.0,0.746934385671396,0.16412075742474885,0.11311169025608743,92.7991128555474,0.0927991128555474,0.7335163637484982,0.1761114198263335,0.11115694432851567,93.36275521433167,0.09336275521433167,0.8174610569402191,0.007541941885102451,0.1716425918113824,20.529657527910548,0.02052965752791055,0.9705615586388318,3.727531919075582e-10,0.029438440923182707,3.7846419707095262,0.0037846419707095263,results/headroom/headroom_b30_lrc5e-05/lane1/MobileNetV3/octmnist/L50_G50/tralo/seed_1/config.json
hounie_rcl,dermmnist,RegNetY400MF,L30_G30,4,1,5e-05,,headroom_b30_lrc5e-05,2003,67,0.11133300049925113,0.5970149253731343,1.3277892947244307,2.6208255711146364,-3.2852449003907442,100,0.52,0.34,0.18,0.02180185378423416,0.6413267560878764,0.46,3,0.43,0.17,0.24,100.0,167,0.5970149253731343,0.3,0.2970149253731343,0.02180185378423416,1.126367758087951,0.40718562874251496,4,0.41916167664670656,0.17964071856287425,0.16167664670658682,167.0,267,0.5970149253731343,0.29,0.3070149253731343,0.02180185378423416,1.4692840167730343,0.4044943820224719,4,0.36704119850187267,0.21722846441947566,0.10112359550561797,267.0,0.6434376234973437,0.05212375056633843,0.23190556230324075,64.05970235351316,0.03198187835921775,0.6014821173584686,0.05535284437118314,0.26384294224284244,72.87480558214921,0.03638282854825223,0.6962427848558038,3.3067564868281303e-06,0.3037488584584404,12.592498973232573,0.006286819257729692,0.912409839208729,1.2291457259224264e-19,0.08759016079127135,1.3405435929098366,0.0006692678946129988,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_4/config.json
hounie_rcl,dermmnist,RegNetY400MF,L30_G30,3,1,5e-05,,headroom_b30_lrc5e-05,2003,67,0.11133300049925113,0.7313432835820896,1.111135638416366,2.3388346522673698,-4.79475453188652,100,0.64,0.34,0.3,0.06069469748774044,0.947233524556153,0.57,3,0.49,0.17,0.18,100.0,167,0.7313432835820896,0.34,0.39134328358208953,0.06069469748774044,1.4703676025035675,0.5449101796407185,4,0.49700598802395207,0.20359281437125748,0.10778443113772455,167.0,267,0.7313432835820896,0.26,0.47134328358208955,0.06069469748774044,1.665317884032732,0.5580524344569289,4,0.3782771535580524,0.1947565543071161,0.06741573033707865,267.0,0.8304819918886126,0.022703052620694712,0.10475287066023745,39.34278849527455,0.019641931350611357,0.8126883903983277,0.02433414438849527,0.11782815752748009,43.087253422756966,0.021511359671870678,0.9981108122729084,1.1815981047174602e-08,0.0018891595565046677,6.895128068814663,0.0034424004337566963,0.9999999999999875,1.639011361299934e-19,1.2754939647628644e-14,1.0073433129180605,0.0005029172805382229,results/headroom/headroom_b30_lrc5e-05/lane2/RegNetY400MF/dermmnist/L30_G30/hounie_rcl/seed_3/config.json
