sweep,experiment_path,dataset,model,cls,tight,method,seed,pretrained,data_dir,f1m,f1w,acc,ece,brier,flips,sat,sat_epoch,warmup_time,phase2_time
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,4,L20_G30,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3595,0.4697,0.5092,0.4023,0.8693,9.0,1,20,1.3719,60.349
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,4,L20_G30,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3427,0.4707,0.4963,0.4088,0.8879,9.0,1,15,1.4487,51.1884
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,4,L20_G30,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3515,0.4725,0.5071,0.3874,0.8493,9.0,1,20,1.3893,60.3621
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,4,L20_G30,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3593,0.4795,0.4992,0.3887,0.8577,4.0,1,24,1.2873,69.8741
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_4,tissuemnist,MobileNetV3,4,L20_G30,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3507,0.4664,0.5054,0.408,0.8704,7.0,1,71,1.4783,87.1449
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_3,tissuemnist,MobileNetV3,4,L20_G30,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3408,0.4686,0.4946,0.4101,0.8872,7.0,1,63,1.4115,57.2483
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_1,tissuemnist,MobileNetV3,4,L20_G30,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3555,0.4756,0.5092,0.3854,0.8505,10.0,1,70,1.575,94.9196
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/tralo_bounded/seed_2,tissuemnist,MobileNetV3,4,L20_G30,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3564,0.4775,0.4979,0.3904,0.8582,5.0,1,73,0.3681,93.5783
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_4,tissuemnist,MobileNetV3,4,L20_G30,heuristic,4,True,data/tissuemnist/slice_1,0.3272,0.4443,0.4758,0.4223,0.9133,47.0,0,-1,1.4361,0.6873
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_3,tissuemnist,MobileNetV3,4,L20_G30,heuristic,3,True,data/tissuemnist/slice_1,0.3233,0.4533,0.4642,0.4115,0.9128,89.0,0,-1,1.3063,0.6934
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_1,tissuemnist,MobileNetV3,4,L20_G30,heuristic,1,True,data/tissuemnist/slice_1,0.3346,0.4406,0.4838,0.405,0.8891,172.0,0,-1,1.4903,0.5122
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G30/heuristic/seed_2,tissuemnist,MobileNetV3,4,L20_G30,heuristic,2,True,data/tissuemnist/slice_1,0.3691,0.4599,0.4771,0.4032,0.8881,160.0,0,-1,1.4463,0.6241
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_4,tissuemnist,MobileNetV3,4,L20_G50,hounie_rcl,4,True,data/tissuemnist/slice_1,0.3603,0.4706,0.5096,0.4022,0.8708,8.0,1,121,1.4965,298.2688
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_3,tissuemnist,MobileNetV3,4,L20_G50,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3446,0.473,0.4988,0.4058,0.8862,6.0,1,69,1.1748,176.3323
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_1,tissuemnist,MobileNetV3,4,L20_G50,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3532,0.4733,0.5079,0.388,0.8525,14.0,1,74,1.6044,211.7684
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/hounie_rcl/seed_2,tissuemnist,MobileNetV3,4,L20_G50,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3568,0.479,0.4975,0.3893,0.8619,1.0,1,88,1.4591,269.0169
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo/seed_4,tissuemnist,MobileNetV3,4,L20_G50,tralo,4,True,data/tissuemnist/slice_1,0.3515,0.4664,0.5046,0.4111,0.8826,2.0,1,72,2.019,156.53
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo/seed_3,tissuemnist,MobileNetV3,4,L20_G50,tralo,3,True,data/tissuemnist/slice_1,0.3421,0.472,0.4992,0.4091,0.881,9.0,1,64,1.7876,92.5102
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo/seed_1,tissuemnist,MobileNetV3,4,L20_G50,tralo,1,True,data/tissuemnist/slice_1,0.3307,0.449,0.4917,0.4143,0.8937,1.0,1,70,1.4976,208.858
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo/seed_2,tissuemnist,MobileNetV3,4,L20_G50,tralo,2,True,data/tissuemnist/slice_1,0.3572,0.4807,0.4933,0.393,0.8724,1.0,1,74,1.1968,111.3211
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/danits_lp/seed_4,tissuemnist,MobileNetV3,4,L20_G50,danits_lp,4,True,data/tissuemnist/slice_1,0.3272,0.4443,0.4758,0.4223,0.9133,47.0,0,-1,1.5362,0.6525
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,4,L20_G50,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.3599,0.4695,0.5092,0.4022,0.869,9.0,1,20,0.5604,61.3051
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,4,L20_G50,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3429,0.4711,0.4967,0.4083,0.8881,9.0,1,15,0.9469,46.0314
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,4,L20_G50,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3509,0.4714,0.5058,0.3887,0.849,8.0,1,20,1.1404,54.2182
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,4,L20_G50,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3587,0.4793,0.4992,0.3885,0.8573,4.0,1,24,0.9696,64.9756
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo_bounded/seed_4,tissuemnist,MobileNetV3,4,L20_G50,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3525,0.4675,0.5071,0.4056,0.8686,6.0,1,71,1.181,72.4121
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo_bounded/seed_3,tissuemnist,MobileNetV3,4,L20_G50,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3444,0.4719,0.4975,0.4077,0.8868,10.0,1,64,1.5388,69.2065
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo_bounded/seed_1,tissuemnist,MobileNetV3,4,L20_G50,tralo_bounded,1,True,data/tissuemnist/slice_1,0.351,0.4717,0.5054,0.3881,0.8497,10.0,1,70,0.588,72.6675
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/tralo_bounded/seed_2,tissuemnist,MobileNetV3,4,L20_G50,tralo_bounded,2,True,data/tissuemnist/slice_1,0.358,0.4792,0.4988,0.3903,0.8604,4.0,1,74,1.191,85.9205
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L20_G50/heuristic/seed_4,tissuemnist,MobileNetV3,4,L20_G50,heuristic,4,True,data/tissuemnist/slice_1,0.3272,0.4443,0.4758,0.4223,0.9133,47.0,0,-1,1.121,0.5174
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/hounie_rcl/seed_4,tissuemnist,MobileNetV3,4,L70_G30,hounie_rcl,4,True,data/tissuemnist/slice_1,0.3629,0.4724,0.5075,0.3998,0.86,0.0,1,100,1.1206,210.4039
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/hounie_rcl/seed_3,tissuemnist,MobileNetV3,4,L70_G30,hounie_rcl,3,True,data/tissuemnist/slice_1,0.3485,0.4754,0.4979,0.4046,0.8802,0.0,1,80,1.2181,170.0532
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/hounie_rcl/seed_1,tissuemnist,MobileNetV3,4,L70_G30,hounie_rcl,1,True,data/tissuemnist/slice_1,0.3559,0.4742,0.5054,0.3841,0.8442,0.0,1,70,1.0842,160.3185
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/hounie_rcl/seed_2,tissuemnist,MobileNetV3,4,L70_G30,hounie_rcl,2,True,data/tissuemnist/slice_1,0.3755,0.4901,0.5046,0.3806,0.853,0.0,1,97,1.2666,263.3656
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_4,tissuemnist,MobileNetV3,4,L70_G30,tralo,4,True,data/tissuemnist/slice_1,0.3575,0.4704,0.5062,0.4015,0.862,0.0,1,62,1.6814,79.6067
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_3,tissuemnist,MobileNetV3,4,L70_G30,tralo,3,True,data/tissuemnist/slice_1,0.3474,0.474,0.4954,0.4043,0.8822,0.0,1,61,0.5105,43.9318
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_1,tissuemnist,MobileNetV3,4,L70_G30,tralo,1,True,data/tissuemnist/slice_1,0.3535,0.474,0.5046,0.385,0.8479,0.0,1,68,0.5384,72.3526
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo/seed_2,tissuemnist,MobileNetV3,4,L70_G30,tralo,2,True,data/tissuemnist/slice_1,0.3668,0.4862,0.5021,0.3841,0.8529,0.0,1,70,0.4736,71.7896
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/danits_lp/seed_4,tissuemnist,MobileNetV3,4,L70_G30,danits_lp,4,True,data/tissuemnist/slice_1,0.3378,0.4504,0.4796,0.4223,0.9133,30.0,0,-1,0.2876,0.6051
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/danits_lp/seed_3,tissuemnist,MobileNetV3,4,L70_G30,danits_lp,3,True,data/tissuemnist/slice_1,0.3279,0.4558,0.465,0.4115,0.9128,72.0,0,-1,0.4637,0.5861
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/danits_lp/seed_1,tissuemnist,MobileNetV3,4,L70_G30,danits_lp,1,True,data/tissuemnist/slice_1,0.3383,0.4426,0.4842,0.405,0.8891,155.0,0,-1,0.5208,0.5912
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/danits_lp/seed_2,tissuemnist,MobileNetV3,4,L70_G30,danits_lp,2,True,data/tissuemnist/slice_1,0.3773,0.4643,0.4792,0.4032,0.8881,143.0,0,-1,0.1025,0.5147
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/fioretto_ldf/seed_4,tissuemnist,MobileNetV3,4,L70_G30,fioretto_ldf,4,True,data/tissuemnist/slice_1,0.361,0.4714,0.5071,0.4008,0.861,0.0,1,12,0.5103,36.4501
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/fioretto_ldf/seed_3,tissuemnist,MobileNetV3,4,L70_G30,fioretto_ldf,3,True,data/tissuemnist/slice_1,0.3422,0.4724,0.4958,0.407,0.8815,0.0,1,11,0.1006,29.497
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/fioretto_ldf/seed_1,tissuemnist,MobileNetV3,4,L70_G30,fioretto_ldf,1,True,data/tissuemnist/slice_1,0.3561,0.4741,0.5062,0.3839,0.8444,0.0,1,18,0.6115,33.8899
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/fioretto_ldf/seed_2,tissuemnist,MobileNetV3,4,L70_G30,fioretto_ldf,2,True,data/tissuemnist/slice_1,0.3711,0.4873,0.5038,0.3822,0.8489,0.0,1,20,0.0842,44.6692
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo_bounded/seed_4,tissuemnist,MobileNetV3,4,L70_G30,tralo_bounded,4,True,data/tissuemnist/slice_1,0.3658,0.4755,0.51,0.3966,0.8598,0.0,1,62,0.0589,39.2741
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo_bounded/seed_3,tissuemnist,MobileNetV3,4,L70_G30,tralo_bounded,3,True,data/tissuemnist/slice_1,0.3463,0.4748,0.4979,0.4042,0.8805,0.0,1,61,0.0599,26.8307
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo_bounded/seed_1,tissuemnist,MobileNetV3,4,L70_G30,tralo_bounded,1,True,data/tissuemnist/slice_1,0.3567,0.4756,0.5079,0.3819,0.8445,0.0,1,68,0.3463,55.5035
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/tralo_bounded/seed_2,tissuemnist,MobileNetV3,4,L70_G30,tralo_bounded,2,True,data/tissuemnist/slice_1,0.3697,0.4874,0.5033,0.3832,0.8518,0.0,1,70,1.1911,64.9803
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_4,tissuemnist,MobileNetV3,4,L70_G30,heuristic,4,True,data/tissuemnist/slice_1,0.3372,0.4502,0.4792,0.4223,0.9133,30.0,0,-1,0.8518,0.4904
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_3,tissuemnist,MobileNetV3,4,L70_G30,heuristic,3,True,data/tissuemnist/slice_1,0.3275,0.4552,0.4646,0.4115,0.9128,72.0,0,-1,0.9454,0.514
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_1,tissuemnist,MobileNetV3,4,L70_G30,heuristic,1,True,data/tissuemnist/slice_1,0.3395,0.4432,0.4846,0.405,0.8891,155.0,0,-1,0.8918,0.5013
asym_tissue_aider,results/pending_runs/g2_asym_tissue_aider/tissuemnist/L70_G30/heuristic/seed_2,tissuemnist,MobileNetV3,4,L70_G30,heuristic,2,True,data/tissuemnist/slice_1,0.3761,0.4636,0.4788,0.4032,0.8881,143.0,0,-1,0.8918,0.5163
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_hinge/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.837,0.9148,0.9294,0.0635,0.133,6.0,1,67,0.4408,24.6093
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_hinge/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8178,0.9031,0.9176,0.0823,0.1657,12.0,1,79,0.1375,35.1699
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_hinge/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8253,0.9073,0.9218,0.0786,0.1619,11.0,1,67,0.1117,24.2796
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_warmup/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.3689,0.6926,0.7714,0.1008,0.279,25.0,1,1,3.4111,19.1408
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_warmup/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.3442,0.6829,0.7664,0.1023,0.2762,22.0,1,1,0.5218,12.8649
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_warmup/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.3351,0.6791,0.7647,0.1036,0.2802,28.0,1,1,0.3163,12.5918
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_ce_skip/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.8385,0.9181,0.9328,0.0513,0.0986,19.0,0,-1,0.1603,1194.0909
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_ce_skip/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8383,0.9197,0.9345,0.0416,0.0822,28.0,0,-1,0.7613,1253.7346
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_ce_skip/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8313,0.9196,0.9345,0.0478,0.0943,20.0,0,-1,0.6231,1292.0277
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/full/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.8373,0.9156,0.9303,0.0586,0.1279,0.0,1,67,1.062,45.9645
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/full/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8212,0.9056,0.9202,0.0749,0.1502,6.0,1,79,0.2246,48.6039
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/full/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8271,0.909,0.9235,0.0718,0.1489,3.0,1,67,0.0942,27.0758
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_rho_sched/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.8373,0.9156,0.9303,0.0609,0.1279,0.0,1,67,0.5545,80.5672
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_rho_sched/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8212,0.9056,0.9202,0.0711,0.1431,2.0,1,79,0.0959,53.3373
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_rho_sched/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8279,0.9106,0.9252,0.067,0.1406,0.0,1,67,0.6531,76.5515
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_reset/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.8341,0.9132,0.9277,0.0796,0.1617,18.0,1,67,0.0653,15.1345
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_reset/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8149,0.9014,0.916,0.0942,0.191,21.0,1,79,0.0975,35.0604
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_reset/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8194,0.9039,0.9185,0.095,0.1901,24.0,1,67,0.4922,22.702
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_freeze/seed_3,aider,MobileNetV3,0,L30_G30,tralo,3,True,data/aider/slice_1,0.8359,0.9148,0.9294,0.0603,0.128,1.0,1,67,0.859,32.6434
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_freeze/seed_1,aider,MobileNetV3,0,L30_G30,tralo,1,True,data/aider/slice_1,0.8212,0.9056,0.9202,0.0743,0.1505,6.0,1,79,0.6973,46.1875
component_ablation,results/pending_runs/g5_component_ablation/aider/L30_G30/no_freeze/seed_2,aider,MobileNetV3,0,L30_G30,tralo,2,True,data/aider/slice_1,0.8271,0.909,0.9235,0.0718,0.1489,3.0,1,67,0.4328,27.6881
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_hinge/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7417,0.8298,0.8492,0.1245,0.2682,9.0,0,-1,0.2031,130.0422
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_hinge/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.7205,0.8222,0.8422,0.1295,0.2813,4.0,1,67,0.707,37.1915
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_hinge/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7405,0.8263,0.8452,0.1343,0.2861,14.0,0,-1,0.6264,135.1385
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_warmup/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.1705,0.5891,0.6865,0.0424,0.3865,54.0,1,1,0.1861,25.5744
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_warmup/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.1517,0.5703,0.6795,0.0483,0.3907,49.0,1,1,1.5127,43.0277
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_warmup/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.1691,0.588,0.687,0.0482,0.3884,57.0,1,1,1.2319,42.6751
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_ce_skip/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7584,0.8404,0.8577,0.1143,0.2419,31.0,0,-1,0.7574,2105.346
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_ce_skip/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.748,0.8381,0.8552,0.1191,0.2499,24.0,0,-1,0.0888,1967.8805
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_ce_skip/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7279,0.8309,0.8492,0.1241,0.2558,30.0,0,-1,0.0866,1967.859
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/full/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7333,0.8255,0.8457,0.1277,0.2775,10.0,1,67,0.5138,499.4692
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/full/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.7217,0.8254,0.8447,0.1265,0.274,0.0,1,67,0.6869,57.8761
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/full/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7372,0.8227,0.8422,0.1381,0.2955,21.0,1,70,0.3709,473.5118
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_rho_sched/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7328,0.8293,0.8492,0.1278,0.2715,2.0,1,67,0.8001,326.6907
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_rho_sched/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.7216,0.8247,0.8442,0.1257,0.2769,2.0,1,67,0.6665,67.7189
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_rho_sched/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7379,0.8238,0.8432,0.1366,0.2946,20.0,1,70,0.3832,552.9559
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_reset/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7292,0.8222,0.8427,0.1319,0.2828,16.0,1,67,0.5703,39.2938
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_reset/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.7187,0.8203,0.8407,0.1361,0.2967,17.0,1,67,0.464,43.2902
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_reset/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7402,0.8252,0.8442,0.1363,0.2928,18.0,1,70,0.4546,53.1377
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_freeze/seed_3,dermmnist,MobileNetV3,4,L30_G30,tralo,3,True,data/dermmnist/slice_1,0.7416,0.8277,0.8482,0.1273,0.2714,2.0,1,67,0.6703,156.6149
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_freeze/seed_1,dermmnist,MobileNetV3,4,L30_G30,tralo,1,True,data/dermmnist/slice_1,0.7247,0.8253,0.8447,0.1269,0.274,0.0,1,67,0.4189,48.4673
component_ablation,results/pending_runs/g5_component_ablation/dermmnist/L30_G30/no_freeze/seed_2,dermmnist,MobileNetV3,4,L30_G30,tralo,2,True,data/dermmnist/slice_1,0.7372,0.8227,0.8422,0.1381,0.2955,21.0,1,70,0.5019,456.2664
component_ablation,results/pending_runs/g5_component_ablation/tissuemnist/L30_G30/no_hinge/seed_3,tissuemnist,MobileNetV3,4,L30_G30,tralo,3,True,data/tissuemnist/slice_1,0.3459,0.4733,0.4963,0.4058,0.8817,12.0,1,62,1.0883,48.8984
component_ablation,results/pending_runs/g5_component_ablation/tissuemnist/L30_G30/no_hinge/seed_1,tissuemnist,MobileNetV3,4,L30_G30,tralo,1,True,data/tissuemnist/slice_1,0.3605,0.4754,0.5062,0.3859,0.846,12.0,1,68,0.1578,51.2066
component_ablation,results/pending_runs/g5_component_ablation/tissuemnist/L30_G30/no_hinge/seed_2,tissuemnist,MobileNetV3,4,L30_G30,tralo,2,True,data/tissuemnist/slice_1,0.3726,0.4886,0.5038,0.3819,0.8499,4.0,0,-1,0.2534,212.1112
component_ablation,results/pending_runs/g5_component_ablation/tissuemnist/L30_G30/no_warmup/seed_3,tissuemnist,MobileNetV3,4,L30_G30,tralo,3,True,data/tissuemnist/slice_1,0.2142,0.3768,0.4579,0.1127,0.6959,51.0,1,1,0.7877,41.6511
